IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
1010	0	2	11:56:47
1083	0	2	11:56:47
1153	0	2	11:56:47
1045	0	2	11:56:47
1040	0	2	11:56:47
948	0	2	11:56:47
1045	0	2	11:56:47
997	0	2	11:56:47
994	0	2	11:56:47
1008	0	2	11:56:47
1083	0	2	11:56:47
1032	0	2	11:56:47
1005	0	2	11:56:47
1053	0	2	11:56:47
1059	0	2	11:56:47
1002	0	2	11:56:47
1088	0	2	11:56:47
1024	0	2	11:56:47
954	0	2	11:56:47
983	0	2	11:56:47
884	0	2	11:56:47
1078	0	2	11:56:47
1002	0	2	11:56:47
989	0	2	11:56:47
983	0	2	11:56:47
1016	0	2	11:56:47
1010	0	2	11:56:47
991	0	2	11:56:47
1021	0	2	11:56:47
1018	0	2	11:56:47
951	0	2	11:56:47
932	0	2	11:56:47
981	0	2	11:56:47
975	0	2	11:56:47
986	0	2	11:56:47
935	0	2	11:56:47
929	0	2	11:56:47
989	0	2	11:56:47
1051	0	2	11:56:47
919	0	2	11:56:47
991	0	2	11:56:47
983	0	2	11:56:47
981	0	2	11:56:47
894	0	2	11:56:47
967	0	2	11:56:47
948	0	2	11:56:47
975	0	2	11:56:47
902	0	2	11:56:47
989	0	2	11:56:47
999	0	2	11:56:47
986	0	2	11:56:47
954	0	2	11:56:47
1029	0	2	11:56:47
1040	0	2	11:56:47
1040	0	2	11:56:47
1002	0	2	11:56:47
1043	0	2	11:56:47
1072	0	2	11:56:47
1024	0	2	11:56:47
1088	0	2	11:56:47
1051	0	2	11:56:47
1078	0	2	11:56:47
1323	0	2	11:56:47
819	0	2	11:56:47
1083	0	2	11:56:47
1096	0	2	11:56:47
1115	0	2	11:56:47
1005	0	2	11:56:47
1032	0	2	11:56:47
1021	0	2	11:56:47
1072	0	2	11:56:47
1008	0	2	11:56:47
1091	0	2	11:56:47
1134	0	2	11:56:47
1045	0	2	11:56:47
1150	0	2	11:56:47
1132	0	2	11:56:47
1094	0	2	11:56:47
1115	0	2	11:56:47
1094	0	2	11:56:47
1088	0	2	11:56:47
1134	0	2	11:56:47
1134	0	2	11:56:47
1040	0	2	11:56:47
999	0	2	11:56:47
973	0	2	11:56:47
1126	0	2	11:56:47
1051	0	2	11:56:47
1002	0	2	11:56:47
1080	0	2	11:56:47
1083	0	2	11:56:47
1043	0	2	11:56:47
1021	0	2	11:56:47
1048	0	2	11:56:47
1053	0	2	11:56:47
994	0	2	11:56:47
1002	0	2	11:56:47
1048	0	2	11:56:47
989	0	2	11:56:47
560	0	2	11:56:47
444	0	2	11:56:47
1043	0	2	11:56:47
975	0	2	11:56:47
1026	0	2	11:56:47
1016	0	2	11:56:47
946	0	2	11:56:47
1008	0	2	11:56:47
1061	0	2	11:56:47
1061	0	2	11:56:47
1094	0	2	11:56:47
1026	0	2	11:56:47
1072	0	2	11:56:47
1113	0	2	11:56:47
1018	0	2	11:56:47
940	0	2	11:56:47
1172	0	2	11:56:47
1075	0	2	11:56:47
1034	0	2	11:56:47
991	0	2	11:56:47
1051	0	2	11:56:47
1078	0	2	11:56:47
1037	0	2	11:56:47
1024	0	2	11:56:47
1091	0	2	11:56:47
1126	0	2	11:56:47
1067	0	2	11:56:47
967	0	2	11:56:47
1086	0	2	11:56:47
