ibi	time	condition	order
814	post	baseline	1
773	post	baseline	1
1080	post	baseline	1
862	post	baseline	1
719	post	baseline	1
827	post	baseline	1
929	post	baseline	1
859	post	baseline	1
663	post	baseline	1
722	post	baseline	1
811	post	baseline	1
1018	post	baseline	1
902	post	baseline	1
787	post	baseline	1
700	post	baseline	1
811	post	baseline	1
1212	post	baseline	1
1142	post	baseline	1
859	post	baseline	1
811	post	baseline	1
919	post	baseline	1
1061	post	baseline	1
964	post	baseline	1
884	post	baseline	1
951	post	baseline	1
924	post	baseline	1
927	post	baseline	1
865	post	baseline	1
894	post	baseline	1
924	post	baseline	1
973	post	baseline	1
916	post	baseline	1
838	post	baseline	1
894	post	baseline	1
911	post	baseline	1
954	post	baseline	1
854	post	baseline	1
846	post	baseline	1
919	post	baseline	1
986	post	baseline	1
897	post	baseline	1
830	post	baseline	1
889	post	baseline	1
897	post	baseline	1
889	post	baseline	1
819	post	baseline	1
822	post	baseline	1
859	post	baseline	1
905	post	baseline	1
862	post	baseline	1
808	post	baseline	1
854	post	baseline	1
940	post	baseline	1
932	post	baseline	1
819	post	baseline	1
779	post	baseline	1
897	post	baseline	1
1088	post	baseline	1
964	post	baseline	1
822	post	baseline	1
862	post	baseline	1
924	post	baseline	1
959	post	baseline	1
827	post	baseline	1
752	post	baseline	1
816	post	baseline	1
1140	post	baseline	1
994	post	baseline	1
814	post	baseline	1
754	post	baseline	1
1043	post	baseline	1
1080	post	baseline	1
956	post	baseline	1
797	post	baseline	1
746	post	baseline	1
824	post	baseline	1
981	post	baseline	1
959	post	baseline	1
760	post	baseline	1
770	post	baseline	1
1051	post	baseline	1
999	post	baseline	1
905	post	baseline	1
787	post	baseline	1
752	post	baseline	1
800	post	baseline	1
1024	post	baseline	1
913	post	baseline	1
827	post	baseline	1
862	post	baseline	1
929	post	baseline	1
986	post	baseline	1
881	post	baseline	1
843	post	baseline	1
843	post	baseline	1
916	post	baseline	1
851	post	baseline	1
727	post	baseline	1
738	post	baseline	1
846	post	baseline	1
1086	post	baseline	1
894	post	baseline	1
870	post	baseline	1
940	post	baseline	1
935	post	baseline	1
862	post	baseline	1
805	post	baseline	1
857	post	baseline	1
881	post	baseline	1
892	post	baseline	1
814	post	baseline	1
849	post	baseline	1
886	post	baseline	1
927	post	baseline	1
857	post	baseline	1
776	post	baseline	1
792	post	baseline	1
929	post	baseline	1
1034	post	baseline	1
840	post	baseline	1
830	post	baseline	1
954	post	baseline	1
1043	post	baseline	1
892	post	baseline	1
870	post	baseline	1
956	post	baseline	1
989	post	baseline	1
948	post	baseline	1
881	post	baseline	1
978	post	baseline	1
1002	post	baseline	1
908	post	baseline	1
822	post	baseline	1
749	post	baseline	1
1053	post	baseline	1
1072	post	baseline	1
959	post	baseline	1
795	post	baseline	1
779	post	baseline	1
1083	post	baseline	1
1080	post	baseline	1
897	post	baseline	1
781	post	baseline	1
752	post	baseline	1
1008	post	baseline	1
946	post	baseline	1
827	post	baseline	1
840	post	baseline	1
1018	post	baseline	1
1032	post	baseline	1
854	post	baseline	1
787	post	baseline	1
816	post	baseline	1
948	post	baseline	1
1080	post	baseline	1
916	post	baseline	1
873	post	baseline	1
921	post	baseline	1
956	post	baseline	1
867	post	baseline	1
814	post	baseline	1
797	post	baseline	1
908	post	baseline	1
870	post	baseline	1
781	post	baseline	1
722	post	baseline	1
900	post	baseline	1
1056	post	baseline	1
911	post	baseline	1
819	post	baseline	1
819	post	baseline	1
999	post	baseline	1
1048	post	baseline	1
1037	post	baseline	1
1021	post	baseline	1
1051	post	baseline	1
973	post	baseline	1
946	post	baseline	1
921	post	baseline	1
830	post	baseline	1
768	post	baseline	1
889	post	baseline	1
924	post	baseline	1
975	post	baseline	1
789	post	baseline	1
816	post	baseline	1
1118	post	baseline	1
1088	post	baseline	1
892	post	baseline	1
779	post	baseline	1
800	post	baseline	1
900	post	baseline	1
835	post	baseline	1
746	post	baseline	1
768	post	baseline	1
1169	post	baseline	1
946	post	baseline	1
843	post	baseline	1
835	post	baseline	1
900	post	baseline	1
983	post	baseline	1
827	post	baseline	1
730	post	baseline	1
797	post	baseline	1
935	post	baseline	1
919	post	baseline	1
808	post	baseline	1
892	post	baseline	1
1086	post	baseline	1
999	post	baseline	1
849	post	baseline	1
849	post	baseline	1
975	post	baseline	1
832	post	baseline	1
738	post	baseline	1
857	post	baseline	1
1199	post	baseline	1
1051	post	baseline	1
865	post	baseline	1
811	post	baseline	1
919	post	baseline	1
1137	post	baseline	1
935	post	baseline	1
811	post	baseline	1
765	post	baseline	1
781	post	baseline	1
703	post	baseline	1
719	post	baseline	1
733	post	baseline	1
730	post	baseline	1
787	post	baseline	1
797	post	baseline	1
725	post	baseline	1
684	post	baseline	1
937	post	baseline	1
1005	post	baseline	1
