IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
638	0	2	15:07:39
657	0	2	15:07:39
609	0	2	15:07:39
636	0	2	15:07:39
695	0	2	15:07:39
781	0	2	15:07:39
832	0	2	15:07:39
862	0	2	15:07:39
900	0	2	15:07:39
878	0	2	15:07:39
835	0	2	15:07:39
773	0	2	15:07:39
768	0	2	15:07:39
735	0	2	15:07:39
754	0	2	15:07:39
722	0	2	15:07:39
787	0	2	15:07:39
913	0	2	15:07:39
940	0	2	15:07:39
870	0	2	15:07:39
897	0	2	15:07:39
892	0	2	15:07:39
814	0	2	15:07:39
762	0	2	15:07:39
679	0	2	15:07:39
671	0	2	15:07:39
673	0	2	15:07:39
752	0	2	15:07:39
717	0	2	15:07:39
900	0	2	15:07:39
927	0	2	15:07:39
900	0	2	15:07:39
900	0	2	15:07:39
865	0	2	15:07:39
862	0	2	15:07:39
795	0	2	15:07:39
719	0	2	15:07:39
684	0	2	15:07:39
649	0	2	15:07:39
657	0	2	15:07:39
657	0	2	15:07:39
668	0	2	15:07:39
738	0	2	15:07:39
851	0	2	15:07:39
876	0	2	15:07:39
886	0	2	15:07:39
897	0	2	15:07:39
671	0	2	15:07:39
687	0	2	15:07:39
1382	0	2	15:07:39
531	0	2	15:07:39
568	0	2	15:07:39
579	0	2	15:07:39
717	0	2	15:07:39
822	0	2	15:07:39
859	0	2	15:07:39
894	0	2	15:07:39
932	0	2	15:07:39
964	0	2	15:07:39
954	0	2	15:07:39
954	0	2	15:07:39
940	0	2	15:07:39
846	0	2	15:07:39
795	0	2	15:07:39
719	0	2	15:07:39
698	0	2	15:07:39
692	0	2	15:07:39
708	0	2	15:07:39
857	0	2	15:07:39
908	0	2	15:07:39
913	0	2	15:07:39
916	0	2	15:07:39
902	0	2	15:07:39
892	0	2	15:07:39
884	0	2	15:07:39
792	0	2	15:07:39
727	0	2	15:07:39
722	0	2	15:07:39
733	0	2	15:07:39
762	0	2	15:07:39
843	0	2	15:07:39
927	0	2	15:07:39
940	0	2	15:07:39
948	0	2	15:07:39
924	0	2	15:07:39
905	0	2	15:07:39
840	0	2	15:07:39
792	0	2	15:07:39
719	0	2	15:07:39
684	0	2	15:07:39
703	0	2	15:07:39
690	0	2	15:07:39
749	0	2	15:07:39
762	0	2	15:07:39
862	0	2	15:07:39
913	0	2	15:07:39
886	0	2	15:07:39
881	0	2	15:07:39
878	0	2	15:07:39
835	0	2	15:07:39
784	0	2	15:07:39
741	0	2	15:07:39
730	0	2	15:07:39
687	0	2	15:07:39
681	0	2	15:07:39
733	0	2	15:07:39
760	0	2	15:07:39
814	0	2	15:07:39
808	0	2	15:07:39
811	0	2	15:07:39
830	0	2	15:07:39
784	0	2	15:07:39
733	0	2	15:07:39
679	0	2	15:07:39
657	0	2	15:07:39
603	0	2	15:07:39
614	0	2	15:07:39
590	0	2	15:07:39
566	0	2	15:07:39
633	0	2	15:07:39
743	0	2	15:07:39
762	0	2	15:07:39
822	0	2	15:07:39
900	0	2	15:07:39
905	0	2	15:07:39
873	0	2	15:07:39
908	0	2	15:07:39
846	0	2	15:07:39
738	0	2	15:07:39
692	0	2	15:07:39
676	0	2	15:07:39
638	0	2	15:07:39
646	0	2	15:07:39
719	0	2	15:07:39
760	0	2	15:07:39
822	0	2	15:07:39
902	0	2	15:07:39
916	0	2	15:07:39
908	0	2	15:07:39
900	0	2	15:07:39
843	0	2	15:07:39
733	0	2	15:07:39
690	0	2	15:07:39
679	0	2	15:07:39
630	0	2	15:07:39
636	0	2	15:07:39
687	0	2	15:07:39
754	0	2	15:07:39
814	0	2	15:07:39
884	0	2	15:07:39
881	0	2	15:07:39
897	0	2	15:07:39
897	0	2	15:07:39
889	0	2	15:07:39
838	0	2	15:07:39
703	0	2	15:07:39
663	0	2	15:07:39
671	0	2	15:07:39
617	0	2	15:07:39
630	0	2	15:07:39
752	0	2	15:07:39
800	0	2	15:07:39
865	0	2	15:07:39
902	0	2	15:07:39
894	0	2	15:07:39
894	0	2	15:07:39
854	0	2	15:07:39
862	0	2	15:07:39
752	0	2	15:07:39
684	0	2	15:07:39
652	0	2	15:07:39
646	0	2	15:07:39
609	0	2	15:07:39
655	0	2	15:07:39
706	0	2	15:07:39
727	0	2	15:07:39
838	0	2	15:07:39
876	0	2	15:07:39
913	0	2	15:07:39
908	0	2	15:07:39
913	0	2	15:07:39
867	0	2	15:07:39
816	0	2	15:07:39
757	0	2	15:07:39
738	0	2	15:07:39
717	0	2	15:07:39
711	0	2	15:07:39
717	0	2	15:07:39
805	0	2	15:07:39
897	0	2	15:07:39
908	0	2	15:07:39
913	0	2	15:07:39
916	0	2	15:07:39
862	0	2	15:07:39
881	0	2	15:07:39
792	0	2	15:07:39
730	0	2	15:07:39
700	0	2	15:07:39
665	0	2	15:07:39
695	0	2	15:07:39
681	0	2	15:07:39
746	0	2	15:07:39
859	0	2	15:07:39
892	0	2	15:07:39
913	0	2	15:07:39
913	0	2	15:07:39
889	0	2	15:07:39
867	0	2	15:07:39
865	0	2	15:07:39
779	0	2	15:07:39
711	0	2	15:07:39
708	0	2	15:07:39
690	0	2	15:07:39
687	0	2	15:07:39
717	0	2	15:07:39
795	0	2	15:07:39
902	0	2	15:07:39
940	0	2	15:07:39
916	0	2	15:07:39
894	0	2	15:07:39
873	0	2	15:07:39
800	0	2	15:07:39
768	0	2	15:07:39
706	0	2	15:07:39
706	0	2	15:07:39
708	0	2	15:07:39
752	0	2	15:07:39
776	0	2	15:07:39
859	0	2	15:07:39
905	0	2	15:07:39
924	0	2	15:07:39
905	0	2	15:07:39
884	0	2	15:07:39
859	0	2	15:07:39
757	0	2	15:07:39
698	0	2	15:07:39
660	0	2	15:07:39
652	0	2	15:07:39
649	0	2	15:07:39
676	0	2	15:07:39
706	0	2	15:07:39
819	0	2	15:07:39
894	0	2	15:07:39
959	0	2	15:07:39
943	0	2	15:07:39
921	0	2	15:07:39
902	0	2	15:07:39
881	0	2	15:07:39
779	0	2	15:07:39
770	0	2	15:07:39
714	0	2	15:07:39
698	0	2	15:07:39
714	0	2	15:07:39
797	0	2	15:07:39
905	0	2	15:07:39
932	0	2	15:07:39
911	0	2	15:07:39
905	0	2	15:07:39
876	0	2	15:07:39
867	0	2	15:07:39
781	0	2	15:07:39
735	0	2	15:07:39
698	0	2	15:07:39
703	0	2	15:07:39
698	0	2	15:07:39
725	0	2	15:07:39
795	0	2	15:07:39
884	0	2	15:07:39
932	0	2	15:07:39
940	0	2	15:07:39
935	0	2	15:07:39
911	0	2	15:07:39
851	0	2	15:07:39
606	0	2	15:07:39
822	0	2	15:07:39
606	0	2	15:07:39
636	0	2	15:07:39
595	0	2	15:07:39
587	0	2	15:07:39
671	0	2	15:07:39
865	0	2	15:07:39
873	0	2	15:07:39
929	0	2	15:07:39
970	0	2	15:07:39
940	0	2	15:07:39
946	0	2	15:07:39
878	0	2	15:07:39
832	0	2	15:07:39
795	0	2	15:07:39
789	0	2	15:07:39
738	0	2	15:07:39
706	0	2	15:07:39
684	0	2	15:07:39
811	0	2	15:07:39
862	0	2	15:07:39
902	0	2	15:07:39
886	0	2	15:07:39
862	0	2	15:07:39
784	0	2	15:07:39
727	0	2	15:07:39
673	0	2	15:07:39
663	0	2	15:07:39
676	0	2	15:07:39
668	0	2	15:07:39
655	0	2	15:07:39
687	0	2	15:07:39
708	0	2	15:07:39
805	0	2	15:07:39
870	0	2	15:07:39
924	0	2	15:07:39
889	0	2	15:07:39
884	0	2	15:07:39
886	0	2	15:07:39
843	0	2	15:07:39
762	0	2	15:07:39
695	0	2	15:07:39
687	0	2	15:07:39
679	0	2	15:07:39
676	0	2	15:07:39
687	0	2	15:07:39
830	0	2	15:07:39
824	0	2	15:07:39
881	0	2	15:07:39
873	0	2	15:07:39
884	0	2	15:07:39
857	0	2	15:07:39
835	0	2	15:07:39
779	0	2	15:07:39
692	0	2	15:07:39
676	0	2	15:07:39
684	0	2	15:07:39
668	0	2	15:07:39
657	0	2	15:07:39
733	0	2	15:07:39
822	0	2	15:07:39
889	0	2	15:07:39
876	0	2	15:07:39
900	0	2	15:07:39
892	0	2	15:07:39
849	0	2	15:07:39
787	0	2	15:07:39
727	0	2	15:07:39
679	0	2	15:07:39
644	0	2	15:07:39
668	0	2	15:07:39
644	0	2	15:07:39
690	0	2	15:07:39
811	0	2	15:07:39
889	0	2	15:07:39
905	0	2	15:07:39
916	0	2	15:07:39
894	0	2	15:07:39
881	0	2	15:07:39
886	0	2	15:07:39
827	0	2	15:07:39
784	0	2	15:07:39
743	0	2	15:07:39
706	0	2	15:07:39
714	0	2	15:07:39
768	0	2	15:07:39
792	0	2	15:07:39
865	0	2	15:07:39
921	0	2	15:07:39
902	0	2	15:07:39
