ibi	time	condition	order
1223	post	baseline	1
523	post	baseline	1
598	post	baseline	1
533	post	baseline	1
536	post	baseline	1
549	post	baseline	1
657	post	baseline	1
711	post	baseline	1
733	post	baseline	1
1476	post	baseline	1
673	post	baseline	1
644	post	baseline	1
630	post	baseline	1
593	post	baseline	1
633	post	baseline	1
663	post	baseline	1
946	post	baseline	1
862	post	baseline	1
911	post	baseline	1
897	post	baseline	1
900	post	baseline	1
876	post	baseline	1
835	post	baseline	1
800	post	baseline	1
1563	post	baseline	1
754	post	baseline	1
735	post	baseline	1
1476	post	baseline	1
752	post	baseline	1
870	post	baseline	1
479	post	baseline	1
754	post	baseline	1
649	post	baseline	1
676	post	baseline	1
743	post	baseline	1
1781	post	baseline	1
814	post	baseline	1
838	post	baseline	1
822	post	baseline	1
1552	post	baseline	1
746	post	baseline	1
762	post	baseline	1
776	post	baseline	1
1541	post	baseline	1
757	post	baseline	1
749	post	baseline	1
733	post	baseline	1
719	post	baseline	1
727	post	baseline	1
757	post	baseline	1
827	post	baseline	1
843	post	baseline	1
1754	post	baseline	1
846	post	baseline	1
816	post	baseline	1
1476	post	baseline	1
752	post	baseline	1
671	post	baseline	1
687	post	baseline	1
784	post	baseline	1
1635	post	baseline	1
795	post	baseline	1
814	post	baseline	1
1560	post	baseline	1
727	post	baseline	1
719	post	baseline	1
730	post	baseline	1
1555	post	baseline	1
776	post	baseline	1
811	post	baseline	1
1627	post	baseline	1
746	post	baseline	1
865	post	baseline	1
536	post	baseline	1
738	post	baseline	1
668	post	baseline	1
727	post	baseline	1
776	post	baseline	1
714	post	baseline	1
1387	post	baseline	1
657	post	baseline	1
1371	post	baseline	1
681	post	baseline	1
633	post	baseline	1
638	post	baseline	1
663	post	baseline	1
738	post	baseline	1
1638	post	baseline	1
819	post	baseline	1
1018	post	baseline	1
442	post	baseline	1
770	post	baseline	1
622	post	baseline	1
649	post	baseline	1
679	post	baseline	1
717	post	baseline	1
773	post	baseline	1
851	post	baseline	1
1600	post	baseline	1
743	post	baseline	1
1379	post	baseline	1
665	post	baseline	1
617	post	baseline	1
770	post	baseline	1
773	post	baseline	1
805	post	baseline	1
1546	post	baseline	1
722	post	baseline	1
646	post	baseline	1
663	post	baseline	1
684	post	baseline	1
733	post	baseline	1
827	post	baseline	1
830	post	baseline	1
1590	post	baseline	1
784	post	baseline	1
676	post	baseline	1
916	post	baseline	1
493	post	baseline	1
746	post	baseline	1
687	post	baseline	1
727	post	baseline	1
762	post	baseline	1
752	post	baseline	1
838	post	baseline	1
665	post	baseline	1
700	post	baseline	1
679	post	baseline	1
641	post	baseline	1
638	post	baseline	1
690	post	baseline	1
838	post	baseline	1
849	post	baseline	1
1697	post	baseline	1
851	post	baseline	1
822	post	baseline	1
768	post	baseline	1
719	post	baseline	1
1420	post	baseline	1
714	post	baseline	1
655	post	baseline	1
706	post	baseline	1
752	post	baseline	1
698	post	baseline	1
657	post	baseline	1
644	post	baseline	1
652	post	baseline	1
679	post	baseline	1
714	post	baseline	1
676	post	baseline	1
655	post	baseline	1
671	post	baseline	1
698	post	baseline	1
735	post	baseline	1
1528	post	baseline	1
816	post	baseline	1
1013	post	baseline	1
399	post	baseline	1
754	post	baseline	1
628	post	baseline	1
622	post	baseline	1
657	post	baseline	1
660	post	baseline	1
803	post	baseline	1
1695	post	baseline	1
843	post	baseline	1
824	post	baseline	1
749	post	baseline	1
636	post	baseline	1
840	post	baseline	1
719	post	baseline	1
679	post	baseline	1
679	post	baseline	1
738	post	baseline	1
746	post	baseline	1
765	post	baseline	1
1552	post	baseline	1
733	post	baseline	1
690	post	baseline	1
698	post	baseline	1
1369	post	baseline	1
668	post	baseline	1
660	post	baseline	1
727	post	baseline	1
746	post	baseline	1
1423	post	baseline	1
711	post	baseline	1
676	post	baseline	1
638	post	baseline	1
638	post	baseline	1
714	post	baseline	1
832	post	baseline	1
862	post	baseline	1
849	post	baseline	1
1687	post	baseline	1
838	post	baseline	1
746	post	baseline	1
690	post	baseline	1
681	post	baseline	1
717	post	baseline	1
603	post	baseline	1
652	post	baseline	1
684	post	baseline	1
725	post	baseline	1
752	post	baseline	1
738	post	baseline	1
442	post	baseline	1
399	post	baseline	1
776	post	baseline	1
727	post	baseline	1
714	post	baseline	1
703	post	baseline	1
673	post	baseline	1
676	post	baseline	1
703	post	baseline	1
733	post	baseline	1
743	post	baseline	1
765	post	baseline	1
719	post	baseline	1
1323	post	baseline	1
673	post	baseline	1
593	post	baseline	1
622	post	baseline	1
606	post	baseline	1
636	post	baseline	1
727	post	baseline	1
1549	post	baseline	1
773	post	baseline	1
1460	post	baseline	1
660	post	baseline	1
630	post	baseline	1
620	post	baseline	1
552	post	baseline	1
752	post	baseline	1
770	post	baseline	1
835	post	baseline	1
1576	post	baseline	1
776	post	baseline	1
1328	post	baseline	1
652	post	baseline	1
1202	post	baseline	1
679	post	baseline	1
633	post	baseline	1
706	post	baseline	1
749	post	baseline	1
768	post	baseline	1
1485	post	baseline	1
735	post	baseline	1
633	post	baseline	1
609	post	baseline	1
641	post	baseline	1
614	post	baseline	1
665	post	baseline	1
827	post	baseline	1
932	post	baseline	1
835	post	baseline	1
830	post	baseline	1
830	post	baseline	1
822	post	baseline	1
811	post	baseline	1
762	post	baseline	1
1396	post	baseline	1
620	post	baseline	1
676	post	baseline	1
539	post	baseline	1
606	post	baseline	1
638	post	baseline	1
601	post	baseline	1
628	post	baseline	1
595	post	baseline	1
614	post	baseline	1
601	post	baseline	1
665	post	baseline	1
630	post	baseline	1
620	post	baseline	1
625	post	baseline	1
617	post	baseline	1
641	post	baseline	1
679	post	baseline	1
706	post	baseline	1
1452	post	baseline	1
700	post	baseline	1
1258	post	baseline	1
671	post	baseline	1
541	post	baseline	1
665	post	baseline	1
611	post	baseline	1
663	post	baseline	1
