IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
725	0	2	14:39:46
733	0	2	14:39:46
757	0	2	14:39:46
730	0	2	14:39:46
711	0	2	14:39:46
725	0	2	14:39:46
722	0	2	14:39:46
725	0	2	14:39:46
754	0	2	14:39:46
779	0	2	14:39:46
795	0	2	14:39:46
822	0	2	14:39:46
795	0	2	14:39:46
762	0	2	14:39:46
779	0	2	14:39:46
792	0	2	14:39:46
827	0	2	14:39:46
857	0	2	14:39:46
859	0	2	14:39:46
878	0	2	14:39:46
862	0	2	14:39:46
892	0	2	14:39:46
878	0	2	14:39:46
862	0	2	14:39:46
827	0	2	14:39:46
832	0	2	14:39:46
827	0	2	14:39:46
800	0	2	14:39:46
762	0	2	14:39:46
792	0	2	14:39:46
811	0	2	14:39:46
822	0	2	14:39:46
824	0	2	14:39:46
827	0	2	14:39:46
865	0	2	14:39:46
878	0	2	14:39:46
886	0	2	14:39:46
892	0	2	14:39:46
889	0	2	14:39:46
835	0	2	14:39:46
843	0	2	14:39:46
805	0	2	14:39:46
792	0	2	14:39:46
749	0	2	14:39:46
741	0	2	14:39:46
770	0	2	14:39:46
781	0	2	14:39:46
795	0	2	14:39:46
827	0	2	14:39:46
822	0	2	14:39:46
832	0	2	14:39:46
840	0	2	14:39:46
824	0	2	14:39:46
779	0	2	14:39:46
765	0	2	14:39:46
768	0	2	14:39:46
741	0	2	14:39:46
735	0	2	14:39:46
741	0	2	14:39:46
722	0	2	14:39:46
706	0	2	14:39:46
738	0	2	14:39:46
719	0	2	14:39:46
733	0	2	14:39:46
757	0	2	14:39:46
776	0	2	14:39:46
776	0	2	14:39:46
787	0	2	14:39:46
781	0	2	14:39:46
784	0	2	14:39:46
776	0	2	14:39:46
768	0	2	14:39:46
762	0	2	14:39:46
770	0	2	14:39:46
746	0	2	14:39:46
746	0	2	14:39:46
768	0	2	14:39:46
776	0	2	14:39:46
797	0	2	14:39:46
787	0	2	14:39:46
792	0	2	14:39:46
814	0	2	14:39:46
811	0	2	14:39:46
819	0	2	14:39:46
832	0	2	14:39:46
808	0	2	14:39:46
795	0	2	14:39:46
784	0	2	14:39:46
787	0	2	14:39:46
770	0	2	14:39:46
730	0	2	14:39:46
733	0	2	14:39:46
776	0	2	14:39:46
765	0	2	14:39:46
768	0	2	14:39:46
792	0	2	14:39:46
787	0	2	14:39:46
835	0	2	14:39:46
822	0	2	14:39:46
843	0	2	14:39:46
814	0	2	14:39:46
803	0	2	14:39:46
787	0	2	14:39:46
787	0	2	14:39:46
770	0	2	14:39:46
749	0	2	14:39:46
743	0	2	14:39:46
770	0	2	14:39:46
776	0	2	14:39:46
776	0	2	14:39:46
797	0	2	14:39:46
797	0	2	14:39:46
838	0	2	14:39:46
819	0	2	14:39:46
832	0	2	14:39:46
824	0	2	14:39:46
797	0	2	14:39:46
805	0	2	14:39:46
795	0	2	14:39:46
789	0	2	14:39:46
765	0	2	14:39:46
738	0	2	14:39:46
781	0	2	14:39:46
784	0	2	14:39:46
784	0	2	14:39:46
803	0	2	14:39:46
805	0	2	14:39:46
830	0	2	14:39:46
835	0	2	14:39:46
832	0	2	14:39:46
824	0	2	14:39:46
795	0	2	14:39:46
789	0	2	14:39:46
770	0	2	14:39:46
770	0	2	14:39:46
749	0	2	14:39:46
746	0	2	14:39:46
779	0	2	14:39:46
803	0	2	14:39:46
814	0	2	14:39:46
816	0	2	14:39:46
830	0	2	14:39:46
854	0	2	14:39:46
