IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
757	0	2	15:01:50
800	0	2	15:01:50
892	0	2	15:01:50
932	0	2	15:01:50
840	0	2	15:01:50
897	0	2	15:01:50
919	0	2	15:01:50
964	0	2	15:01:50
978	0	2	15:01:50
908	0	2	15:01:50
878	0	2	15:01:50
935	0	2	15:01:50
1002	0	2	15:01:50
997	0	2	15:01:50
924	0	2	15:01:50
849	0	2	15:01:50
916	0	2	15:01:50
997	0	2	15:01:50
951	0	2	15:01:50
884	0	2	15:01:50
830	0	2	15:01:50
857	0	2	15:01:50
865	0	2	15:01:50
832	0	2	15:01:50
797	0	2	15:01:50
940	0	2	15:01:50
603	0	2	15:01:50
822	0	2	15:01:50
859	0	2	15:01:50
1285	0	2	15:01:50
1417	0	2	15:01:50
897	0	2	15:01:50
884	0	2	15:01:50
733	0	2	15:01:50
835	0	2	15:01:50
797	0	2	15:01:50
770	0	2	15:01:50
886	0	2	15:01:50
787	0	2	15:01:50
743	0	2	15:01:50
792	0	2	15:01:50
827	0	2	15:01:50
908	0	2	15:01:50
913	0	2	15:01:50
846	0	2	15:01:50
840	0	2	15:01:50
886	0	2	15:01:50
943	0	2	15:01:50
935	0	2	15:01:50
865	0	2	15:01:50
819	0	2	15:01:50
889	0	2	15:01:50
924	0	2	15:01:50
997	0	2	15:01:50
846	0	2	15:01:50
840	0	2	15:01:50
897	0	2	15:01:50
905	0	2	15:01:50
889	0	2	15:01:50
784	0	2	15:01:50
843	0	2	15:01:50
921	0	2	15:01:50
943	0	2	15:01:50
878	0	2	15:01:50
846	0	2	15:01:50
884	0	2	15:01:50
919	0	2	15:01:50
843	0	2	15:01:50
819	0	2	15:01:50
859	0	2	15:01:50
913	0	2	15:01:50
932	0	2	15:01:50
867	0	2	15:01:50
897	0	2	15:01:50
986	0	2	15:01:50
967	0	2	15:01:50
857	0	2	15:01:50
900	0	2	15:01:50
940	0	2	15:01:50
921	0	2	15:01:50
792	0	2	15:01:50
814	0	2	15:01:50
919	0	2	15:01:50
981	0	2	15:01:50
921	0	2	15:01:50
854	0	2	15:01:50
919	0	2	15:01:50
948	0	2	15:01:50
916	0	2	15:01:50
838	0	2	15:01:50
814	0	2	15:01:50
913	0	2	15:01:50
956	0	2	15:01:50
886	0	2	15:01:50
824	0	2	15:01:50
846	0	2	15:01:50
824	0	2	15:01:50
795	0	2	15:01:50
870	0	2	15:01:50
797	0	2	15:01:50
822	0	2	15:01:50
900	0	2	15:01:50
973	0	2	15:01:50
951	0	2	15:01:50
822	0	2	15:01:50
908	0	2	15:01:50
967	0	2	15:01:50
916	0	2	15:01:50
849	0	2	15:01:50
819	0	2	15:01:50
835	0	2	15:01:50
843	0	2	15:01:50
870	0	2	15:01:50
816	0	2	15:01:50
878	0	2	15:01:50
935	0	2	15:01:50
962	0	2	15:01:50
867	0	2	15:01:50
865	0	2	15:01:50
916	0	2	15:01:50
970	0	2	15:01:50
954	0	2	15:01:50
851	0	2	15:01:50
897	0	2	15:01:50
932	0	2	15:01:50
959	0	2	15:01:50
892	0	2	15:01:50
867	0	2	15:01:50
975	0	2	15:01:50
1040	0	2	15:01:50
1029	0	2	15:01:50
894	0	2	15:01:50
970	0	2	15:01:50
1013	0	2	15:01:50
989	0	2	15:01:50
916	0	2	15:01:50
840	0	2	15:01:50
873	0	2	15:01:50
924	0	2	15:01:50
994	0	2	15:01:50
908	0	2	15:01:50
948	0	2	15:01:50
1013	0	2	15:01:50
932	0	2	15:01:50
870	0	2	15:01:50
894	0	2	15:01:50
919	0	2	15:01:50
967	0	2	15:01:50
913	0	2	15:01:50
908	0	2	15:01:50
959	0	2	15:01:50
929	0	2	15:01:50
878	0	2	15:01:50
873	0	2	15:01:50
884	0	2	15:01:50
948	0	2	15:01:50
937	0	2	15:01:50
876	0	2	15:01:50
876	0	2	15:01:50
913	0	2	15:01:50
932	0	2	15:01:50
835	0	2	15:01:50
878	0	2	15:01:50
908	0	2	15:01:50
967	0	2	15:01:50
865	0	2	15:01:50
902	0	2	15:01:50
935	0	2	15:01:50
943	0	2	15:01:50
854	0	2	15:01:50
884	0	2	15:01:50
916	0	2	15:01:50
919	0	2	15:01:50
884	0	2	15:01:50
878	0	2	15:01:50
946	0	2	15:01:50
986	0	2	15:01:50
911	0	2	15:01:50
881	0	2	15:01:50
940	0	2	15:01:50
946	0	2	15:01:50
902	0	2	15:01:50
865	0	2	15:01:50
913	0	2	15:01:50
921	0	2	15:01:50
897	0	2	15:01:50
865	0	2	15:01:50
897	0	2	15:01:50
929	0	2	15:01:50
911	0	2	15:01:50
884	0	2	15:01:50
913	0	2	15:01:50
927	0	2	15:01:50
919	0	2	15:01:50
854	0	2	15:01:50
900	0	2	15:01:50
948	0	2	15:01:50
929	0	2	15:01:50
905	0	2	15:01:50
892	0	2	15:01:50
897	0	2	15:01:50
935	0	2	15:01:50
919	0	2	15:01:50
857	0	2	15:01:50
889	0	2	15:01:50
911	0	2	15:01:50
932	0	2	15:01:50
849	0	2	15:01:50
870	0	2	15:01:50
951	0	2	15:01:50
964	0	2	15:01:50
959	0	2	15:01:50
873	0	2	15:01:50
905	0	2	15:01:50
929	0	2	15:01:50
948	0	2	15:01:50
862	0	2	15:01:50
878	0	2	15:01:50
921	0	2	15:01:50
967	0	2	15:01:50
981	0	2	15:01:50
881	0	2	15:01:50
916	0	2	15:01:50
964	0	2	15:01:50
975	0	2	15:01:50
919	0	2	15:01:50
932	0	2	15:01:50
948	0	2	15:01:50
989	0	2	15:01:50
927	0	2	15:01:50
881	0	2	15:01:50
919	0	2	15:01:50
943	0	2	15:01:50
943	0	2	15:01:50
867	0	2	15:01:50
932	0	2	15:01:50
948	0	2	15:01:50
978	0	2	15:01:50
881	0	2	15:01:50
921	0	2	15:01:50
970	0	2	15:01:50
983	0	2	15:01:50
913	0	2	15:01:50
913	0	2	15:01:50
940	0	2	15:01:50
946	0	2	15:01:50
897	0	2	15:01:50
889	0	2	15:01:50
935	0	2	15:01:50
943	0	2	15:01:50
951	0	2	15:01:50
865	0	2	15:01:50
913	0	2	15:01:50
948	0	2	15:01:50
964	0	2	15:01:50
889	0	2	15:01:50
929	0	2	15:01:50
946	0	2	15:01:50
967	0	2	15:01:50
897	0	2	15:01:50
900	0	2	15:01:50
908	0	2	15:01:50
916	0	2	15:01:50
881	0	2	15:01:50
857	0	2	15:01:50
897	0	2	15:01:50
843	0	2	15:01:50
843	0	2	15:01:50
886	0	2	15:01:50
830	0	2	15:01:50
811	0	2	15:01:50
846	0	2	15:01:50
884	0	2	15:01:50
849	0	2	15:01:50
827	0	2	15:01:50
865	0	2	15:01:50
897	0	2	15:01:50
892	0	2	15:01:50
827	0	2	15:01:50
862	0	2	15:01:50
913	0	2	15:01:50
943	0	2	15:01:50
881	0	2	15:01:50
843	0	2	15:01:50
905	0	2	15:01:50
975	0	2	15:01:50
970	0	2	15:01:50
849	0	2	15:01:50
859	0	2	15:01:50
940	0	2	15:01:50
962	0	2	15:01:50
924	0	2	15:01:50
849	0	2	15:01:50
913	0	2	15:01:50
954	0	2	15:01:50
970	0	2	15:01:50
973	0	2	15:01:50
781	0	2	15:01:50
940	0	2	15:01:50
964	0	2	15:01:50
849	0	2	15:01:50
857	0	2	15:01:50
512	0	2	15:01:50
358	0	2	15:01:50
1021	0	2	15:01:50
927	0	2	15:01:50
819	0	2	15:01:50
962	0	2	15:01:50
816	0	2	15:01:50
929	0	2	15:01:50
814	0	2	15:01:50
900	0	2	15:01:50
964	0	2	15:01:50
967	0	2	15:01:50
865	0	2	15:01:50
876	0	2	15:01:50
937	0	2	15:01:50
946	0	2	15:01:50
862	0	2	15:01:50
854	0	2	15:01:50
913	0	2	15:01:50
927	0	2	15:01:50
902	0	2	15:01:50
849	0	2	15:01:50
943	0	2	15:01:50
946	0	2	15:01:50
959	0	2	15:01:50
840	0	2	15:01:50
867	0	2	15:01:50
892	0	2	15:01:50
873	0	2	15:01:50
819	0	2	15:01:50
835	0	2	15:01:50
908	0	2	15:01:50
937	0	2	15:01:50
827	0	2	15:01:50
851	0	2	15:01:50
905	0	2	15:01:50
902	0	2	15:01:50
830	0	2	15:01:50
808	0	2	15:01:50
862	0	2	15:01:50
897	0	2	15:01:50
851	0	2	15:01:50
784	0	2	15:01:50
867	0	2	15:01:50
946	0	2	15:01:50
937	0	2	15:01:50
851	0	2	15:01:50
881	0	2	15:01:50
943	0	2	15:01:50
921	0	2	15:01:50
814	0	2	15:01:50
787	0	2	15:01:50
927	0	2	15:01:50
886	0	2	15:01:50
822	0	2	15:01:50
835	0	2	15:01:50
