IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
908	0	2	13:27:33
452	0	2	13:27:33
698	0	2	13:27:33
625	0	2	13:27:33
973	0	2	13:27:33
746	0	2	13:27:33
722	0	2	13:27:33
838	0	2	13:27:33
859	0	2	13:27:33
886	0	2	13:27:33
873	0	2	13:27:33
792	0	2	13:27:33
779	0	2	13:27:33
797	0	2	13:27:33
843	0	2	13:27:33
943	0	2	13:27:33
967	0	2	13:27:33
943	0	2	13:27:33
900	0	2	13:27:33
994	0	2	13:27:33
1032	0	2	13:27:33
1016	0	2	13:27:33
929	0	2	13:27:33
849	0	2	13:27:33
840	0	2	13:27:33
919	0	2	13:27:33
911	0	2	13:27:33
792	0	2	13:27:33
849	0	2	13:27:33
854	0	2	13:27:33
765	0	2	13:27:33
781	0	2	13:27:33
835	0	2	13:27:33
964	0	2	13:27:33
1034	0	2	13:27:33
999	0	2	13:27:33
905	0	2	13:27:33
808	0	2	13:27:33
838	0	2	13:27:33
865	0	2	13:27:33
937	0	2	13:27:33
973	0	2	13:27:33
973	0	2	13:27:33
954	0	2	13:27:33
873	0	2	13:27:33
840	0	2	13:27:33
878	0	2	13:27:33
929	0	2	13:27:33
956	0	2	13:27:33
932	0	2	13:27:33
916	0	2	13:27:33
849	0	2	13:27:33
811	0	2	13:27:33
843	0	2	13:27:33
884	0	2	13:27:33
940	0	2	13:27:33
932	0	2	13:27:33
870	0	2	13:27:33
827	0	2	13:27:33
851	0	2	13:27:33
892	0	2	13:27:33
967	0	2	13:27:33
999	0	2	13:27:33
954	0	2	13:27:33
862	0	2	13:27:33
857	0	2	13:27:33
889	0	2	13:27:33
956	0	2	13:27:33
946	0	2	13:27:33
911	0	2	13:27:33
843	0	2	13:27:33
846	0	2	13:27:33
838	0	2	13:27:33
873	0	2	13:27:33
927	0	2	13:27:33
935	0	2	13:27:33
905	0	2	13:27:33
851	0	2	13:27:33
892	0	2	13:27:33
919	0	2	13:27:33
943	0	2	13:27:33
862	0	2	13:27:33
840	0	2	13:27:33
865	0	2	13:27:33
897	0	2	13:27:33
913	0	2	13:27:33
878	0	2	13:27:33
816	0	2	13:27:33
846	0	2	13:27:33
862	0	2	13:27:33
897	0	2	13:27:33
937	0	2	13:27:33
900	0	2	13:27:33
827	0	2	13:27:33
803	0	2	13:27:33
832	0	2	13:27:33
894	0	2	13:27:33
902	0	2	13:27:33
884	0	2	13:27:33
827	0	2	13:27:33
816	0	2	13:27:33
854	0	2	13:27:33
859	0	2	13:27:33
889	0	2	13:27:33
843	0	2	13:27:33
857	0	2	13:27:33
902	0	2	13:27:33
932	0	2	13:27:33
927	0	2	13:27:33
849	0	2	13:27:33
800	0	2	13:27:33
832	0	2	13:27:33
873	0	2	13:27:33
902	0	2	13:27:33
867	0	2	13:27:33
832	0	2	13:27:33
814	0	2	13:27:33
873	0	2	13:27:33
897	0	2	13:27:33
916	0	2	13:27:33
838	0	2	13:27:33
854	0	2	13:27:33
886	0	2	13:27:33
911	0	2	13:27:33
894	0	2	13:27:33
824	0	2	13:27:33
827	0	2	13:27:33
862	0	2	13:27:33
889	0	2	13:27:33
908	0	2	13:27:33
884	0	2	13:27:33
859	0	2	13:27:33
830	0	2	13:27:33
876	0	2	13:27:33
905	0	2	13:27:33
924	0	2	13:27:33
892	0	2	13:27:33
814	0	2	13:27:33
835	0	2	13:27:33
846	0	2	13:27:33
892	0	2	13:27:33
889	0	2	13:27:33
849	0	2	13:27:33
854	0	2	13:27:33
851	0	2	13:27:33
921	0	2	13:27:33
954	0	2	13:27:33
929	0	2	13:27:33
876	0	2	13:27:33
832	0	2	13:27:33
803	0	2	13:27:33
849	0	2	13:27:33
867	0	2	13:27:33
921	0	2	13:27:33
916	0	2	13:27:33
843	0	2	13:27:33
816	0	2	13:27:33
827	0	2	13:27:33
881	0	2	13:27:33
908	0	2	13:27:33
884	0	2	13:27:33
822	0	2	13:27:33
816	0	2	13:27:33
838	0	2	13:27:33
881	0	2	13:27:33
962	0	2	13:27:33
927	0	2	13:27:33
859	0	2	13:27:33
838	0	2	13:27:33
867	0	2	13:27:33
894	0	2	13:27:33
870	0	2	13:27:33
881	0	2	13:27:33
843	0	2	13:27:33
819	0	2	13:27:33
784	0	2	13:27:33
735	0	2	13:27:33
687	0	2	13:27:33
784	0	2	13:27:33
781	0	2	13:27:33
779	0	2	13:27:33
784	0	2	13:27:33
717	0	2	13:27:33
743	0	2	13:27:33
781	0	2	13:27:33
843	0	2	13:27:33
840	0	2	13:27:33
781	0	2	13:27:33
768	0	2	13:27:33
797	0	2	13:27:33
835	0	2	13:27:33
889	0	2	13:27:33
929	0	2	13:27:33
962	0	2	13:27:33
935	0	2	13:27:33
937	0	2	13:27:33
911	0	2	13:27:33
840	0	2	13:27:33
849	0	2	13:27:33
881	0	2	13:27:33
940	0	2	13:27:33
935	0	2	13:27:33
911	0	2	13:27:33
851	0	2	13:27:33
905	0	2	13:27:33
897	0	2	13:27:33
905	0	2	13:27:33
881	0	2	13:27:33
857	0	2	13:27:33
792	0	2	13:27:33
830	0	2	13:27:33
911	0	2	13:27:33
892	0	2	13:27:33
908	0	2	13:27:33
857	0	2	13:27:33
824	0	2	13:27:33
819	0	2	13:27:33
840	0	2	13:27:33
873	0	2	13:27:33
913	0	2	13:27:33
889	0	2	13:27:33
851	0	2	13:27:33
892	0	2	13:27:33
884	0	2	13:27:33
897	0	2	13:27:33
900	0	2	13:27:33
822	0	2	13:27:33
795	0	2	13:27:33
779	0	2	13:27:33
838	0	2	13:27:33
905	0	2	13:27:33
959	0	2	13:27:33
956	0	2	13:27:33
884	0	2	13:27:33
811	0	2	13:27:33
832	0	2	13:27:33
849	0	2	13:27:33
1083	0	2	13:27:33
641	0	2	13:27:33
916	0	2	13:27:33
838	0	2	13:27:33
803	0	2	13:27:33
765	0	2	13:27:33
851	0	2	13:27:33
865	0	2	13:27:33
849	0	2	13:27:33
873	0	2	13:27:33
921	0	2	13:27:33
916	0	2	13:27:33
884	0	2	13:27:33
805	0	2	13:27:33
792	0	2	13:27:33
814	0	2	13:27:33
843	0	2	13:27:33
851	0	2	13:27:33
808	0	2	13:27:33
800	0	2	13:27:33
838	0	2	13:27:33
894	0	2	13:27:33
894	0	2	13:27:33
857	0	2	13:27:33
865	0	2	13:27:33
921	0	2	13:27:33
927	0	2	13:27:33
876	0	2	13:27:33
822	0	2	13:27:33
803	0	2	13:27:33
846	0	2	13:27:33
867	0	2	13:27:33
830	0	2	13:27:33
797	0	2	13:27:33
816	0	2	13:27:33
859	0	2	13:27:33
911	0	2	13:27:33
916	0	2	13:27:33
843	0	2	13:27:33
865	0	2	13:27:33
867	0	2	13:27:33
827	0	2	13:27:33
776	0	2	13:27:33
800	0	2	13:27:33
789	0	2	13:27:33
851	0	2	13:27:33
916	0	2	13:27:33
911	0	2	13:27:33
851	0	2	13:27:33
843	0	2	13:27:33
867	0	2	13:27:33
811	0	2	13:27:33
781	0	2	13:27:33
805	0	2	13:27:33
843	0	2	13:27:33
862	0	2	13:27:33
851	0	2	13:27:33
929	0	2	13:27:33
943	0	2	13:27:33
897	0	2	13:27:33
827	0	2	13:27:33
843	0	2	13:27:33
889	0	2	13:27:33
889	0	2	13:27:33
876	0	2	13:27:33
824	0	2	13:27:33
822	0	2	13:27:33
838	0	2	13:27:33
857	0	2	13:27:33
859	0	2	13:27:33
808	0	2	13:27:33
838	0	2	13:27:33
862	0	2	13:27:33
