ibi	time	condition	order
690	2	baseline	1
735	2	baseline	1
708	2	baseline	1
703	2	baseline	1
719	2	baseline	1
741	2	baseline	1
730	2	baseline	1
692	2	baseline	1
735	2	baseline	1
725	2	baseline	1
695	2	baseline	1
698	2	baseline	1
698	2	baseline	1
687	2	baseline	1
703	2	baseline	1
695	2	baseline	1
695	2	baseline	1
687	2	baseline	1
725	2	baseline	1
700	2	baseline	1
703	2	baseline	1
706	2	baseline	1
717	2	baseline	1
708	2	baseline	1
711	2	baseline	1
722	2	baseline	1
717	2	baseline	1
725	2	baseline	1
714	2	baseline	1
727	2	baseline	1
719	2	baseline	1
784	2	baseline	1
649	2	baseline	1
727	2	baseline	1
719	2	baseline	1
722	2	baseline	1
714	2	baseline	1
708	2	baseline	1
706	2	baseline	1
722	2	baseline	1
711	2	baseline	1
703	2	baseline	1
692	2	baseline	1
735	2	baseline	1
730	2	baseline	1
695	2	baseline	1
735	2	baseline	1
725	2	baseline	1
727	2	baseline	1
708	2	baseline	1
749	2	baseline	1
725	2	baseline	1
735	2	baseline	1
733	2	baseline	1
733	2	baseline	1
738	2	baseline	1
725	2	baseline	1
733	2	baseline	1
743	2	baseline	1
733	2	baseline	1
711	2	baseline	1
730	2	baseline	1
735	2	baseline	1
727	2	baseline	1
733	2	baseline	1
754	2	baseline	1
725	2	baseline	1
735	2	baseline	1
735	2	baseline	1
749	2	baseline	1
741	2	baseline	1
738	2	baseline	1
741	2	baseline	1
754	2	baseline	1
733	2	baseline	1
746	2	baseline	1
762	2	baseline	1
749	2	baseline	1
735	2	baseline	1
733	2	baseline	1
741	2	baseline	1
746	2	baseline	1
749	2	baseline	1
725	2	baseline	1
679	2	baseline	1
792	2	baseline	1
800	2	baseline	1
735	2	baseline	1
676	2	baseline	1
738	2	baseline	1
765	2	baseline	1
743	2	baseline	1
719	2	baseline	1
733	2	baseline	1
722	2	baseline	1
700	2	baseline	1
727	2	baseline	1
730	2	baseline	1
714	2	baseline	1
719	2	baseline	1
722	2	baseline	1
730	2	baseline	1
725	2	baseline	1
727	2	baseline	1
752	2	baseline	1
725	2	baseline	1
450	2	baseline	1
250	2	baseline	1
738	2	baseline	1
738	2	baseline	1
708	2	baseline	1
725	2	baseline	1
714	2	baseline	1
730	2	baseline	1
730	2	baseline	1
730	2	baseline	1
727	2	baseline	1
719	2	baseline	1
735	2	baseline	1
719	2	baseline	1
735	2	baseline	1
735	2	baseline	1
735	2	baseline	1
735	2	baseline	1
738	2	baseline	1
741	2	baseline	1
719	2	baseline	1
735	2	baseline	1
730	2	baseline	1
727	2	baseline	1
717	2	baseline	1
735	2	baseline	1
727	2	baseline	1
706	2	baseline	1
717	2	baseline	1
730	2	baseline	1
719	2	baseline	1
706	2	baseline	1
725	2	baseline	1
743	2	baseline	1
706	2	baseline	1
717	2	baseline	1
733	2	baseline	1
730	2	baseline	1
722	2	baseline	1
714	2	baseline	1
738	2	baseline	1
730	2	baseline	1
722	2	baseline	1
733	2	baseline	1
741	2	baseline	1
733	2	baseline	1
706	2	baseline	1
738	2	baseline	1
730	2	baseline	1
706	2	baseline	1
722	2	baseline	1
743	2	baseline	1
743	2	baseline	1
708	2	baseline	1
719	2	baseline	1
735	2	baseline	1
717	2	baseline	1
749	2	baseline	1
725	2	baseline	1
746	2	baseline	1
762	2	baseline	1
719	2	baseline	1
533	2	baseline	1
927	2	baseline	1
746	2	baseline	1
730	2	baseline	1
741	2	baseline	1
717	2	baseline	1
725	2	baseline	1
617	2	baseline	1
857	2	baseline	1
735	2	baseline	1
733	2	baseline	1
708	2	baseline	1
762	2	baseline	1
730	2	baseline	1
725	2	baseline	1
719	2	baseline	1
757	2	baseline	1
719	2	baseline	1
717	2	baseline	1
733	2	baseline	1
722	2	baseline	1
711	2	baseline	1
590	2	baseline	1
867	2	baseline	1
717	2	baseline	1
714	2	baseline	1
719	2	baseline	1
722	2	baseline	1
722	2	baseline	1
733	2	baseline	1
722	2	baseline	1
741	2	baseline	1
722	2	baseline	1
703	2	baseline	1
749	2	baseline	1
741	2	baseline	1
714	2	baseline	1
714	2	baseline	1
727	2	baseline	1
717	2	baseline	1
717	2	baseline	1
719	2	baseline	1
746	2	baseline	1
719	2	baseline	1
722	2	baseline	1
719	2	baseline	1
741	2	baseline	1
719	2	baseline	1
722	2	baseline	1
752	2	baseline	1
752	2	baseline	1
746	2	baseline	1
730	2	baseline	1
754	2	baseline	1
735	2	baseline	1
757	2	baseline	1
730	2	baseline	1
757	2	baseline	1
752	2	baseline	1
725	2	baseline	1
752	2	baseline	1
733	2	baseline	1
733	2	baseline	1
727	2	baseline	1
735	2	baseline	1
733	2	baseline	1
735	2	baseline	1
760	2	baseline	1
727	2	baseline	1
749	2	baseline	1
706	2	baseline	1
749	2	baseline	1
722	2	baseline	1
733	2	baseline	1
765	2	baseline	1
730	2	baseline	1
722	2	baseline	1
738	2	baseline	1
741	2	baseline	1
706	2	baseline	1
746	2	baseline	1
741	2	baseline	1
717	2	baseline	1
735	2	baseline	1
719	2	baseline	1
735	2	baseline	1
735	2	baseline	1
703	2	baseline	1
752	2	baseline	1
743	2	baseline	1
735	2	baseline	1
663	2	baseline	1
762	2	baseline	1
711	2	baseline	1
722	2	baseline	1
733	2	baseline	1
746	2	baseline	1
738	2	baseline	1
727	2	baseline	1
733	2	baseline	1
749	2	baseline	1
746	2	baseline	1
743	2	baseline	1
727	2	baseline	1
741	2	baseline	1
735	2	baseline	1
752	2	baseline	1
741	2	baseline	1
752	2	baseline	1
727	2	baseline	1
752	2	baseline	1
754	2	baseline	1
760	2	baseline	1
765	2	baseline	1
738	2	baseline	1
741	2	baseline	1
873	2	baseline	1
641	2	baseline	1
743	2	baseline	1
754	2	baseline	1
752	2	baseline	1
752	2	baseline	1
722	2	baseline	1
762	2	baseline	1
743	2	baseline	1
741	2	baseline	1
754	2	baseline	1
733	2	baseline	1
765	2	baseline	1
706	2	baseline	1
787	2	baseline	1
749	2	baseline	1
730	2	baseline	1
760	2	baseline	1
725	2	baseline	1
743	2	baseline	1
752	2	baseline	1
757	2	baseline	1
706	2	baseline	1
762	2	baseline	1
735	2	baseline	1
749	2	baseline	1
757	2	baseline	1
752	2	baseline	1
741	2	baseline	1
735	2	baseline	1
754	2	baseline	1
733	2	baseline	1
757	2	baseline	1
746	2	baseline	1
784	2	baseline	1
741	2	baseline	1
741	2	baseline	1
727	2	baseline	1
762	2	baseline	1
746	2	baseline	1
754	2	baseline	1
765	2	baseline	1
719	2	baseline	1
779	2	baseline	1
757	2	baseline	1
733	2	baseline	1
779	2	baseline	1
746	2	baseline	1
741	2	baseline	1
754	2	baseline	1
757	2	baseline	1
770	2	baseline	1
735	2	baseline	1
779	2	baseline	1
765	2	baseline	1
832	2	baseline	1
649	2	baseline	1
781	2	baseline	1
784	2	baseline	1
776	2	baseline	1
725	2	baseline	1
779	2	baseline	1
754	2	baseline	1
749	2	baseline	1
703	2	baseline	1
746	2	baseline	1
735	2	baseline	1
733	2	baseline	1
738	2	baseline	1
743	2	baseline	1
741	2	baseline	1
749	2	baseline	1
749	2	baseline	1
765	2	baseline	1
733	2	baseline	1
339	2	baseline	1
1158	2	baseline	1
735	2	baseline	1
741	2	baseline	1
776	2	baseline	1
738	2	baseline	1
752	2	baseline	1
727	2	baseline	1
733	2	baseline	1
735	2	baseline	1
722	2	baseline	1
749	2	baseline	1
703	2	baseline	1
746	2	baseline	1
743	2	baseline	1
722	2	baseline	1
760	2	baseline	1
719	2	baseline	1
733	2	baseline	1
735	2	baseline	1
754	2	baseline	1
722	2	baseline	1
735	2	baseline	1
757	2	baseline	1
719	2	baseline	1
735	2	baseline	1
733	2	baseline	1
797	2	baseline	1
646	2	baseline	1
754	2	baseline	1
746	2	baseline	1
722	2	baseline	1
