ibi	time	condition	order
838	pre	baseline	1
881	pre	baseline	1
859	pre	baseline	1
867	pre	baseline	1
897	pre	baseline	1
956	pre	baseline	1
927	pre	baseline	1
905	pre	baseline	1
973	pre	baseline	1
1067	pre	baseline	1
924	pre	baseline	1
970	pre	baseline	1
983	pre	baseline	1
948	pre	baseline	1
919	pre	baseline	1
1005	pre	baseline	1
1026	pre	baseline	1
978	pre	baseline	1
970	pre	baseline	1
946	pre	baseline	1
948	pre	baseline	1
865	pre	baseline	1
1010	pre	baseline	1
983	pre	baseline	1
916	pre	baseline	1
846	pre	baseline	1
838	pre	baseline	1
929	pre	baseline	1
1010	pre	baseline	1
916	pre	baseline	1
951	pre	baseline	1
935	pre	baseline	1
1013	pre	baseline	1
1018	pre	baseline	1
873	pre	baseline	1
496	pre	baseline	1
549	pre	baseline	1
1059	pre	baseline	1
1016	pre	baseline	1
986	pre	baseline	1
1231	pre	baseline	1
768	pre	baseline	1
1018	pre	baseline	1
1008	pre	baseline	1
999	pre	baseline	1
1018	pre	baseline	1
999	pre	baseline	1
975	pre	baseline	1
978	pre	baseline	1
1021	pre	baseline	1
991	pre	baseline	1
989	pre	baseline	1
1002	pre	baseline	1
997	pre	baseline	1
1002	pre	baseline	1
954	pre	baseline	1
948	pre	baseline	1
962	pre	baseline	1
1045	pre	baseline	1
900	pre	baseline	1
975	pre	baseline	1
900	pre	baseline	1
954	pre	baseline	1
935	pre	baseline	1
962	pre	baseline	1
975	pre	baseline	1
940	pre	baseline	1
981	pre	baseline	1
975	pre	baseline	1
1107	pre	baseline	1
808	pre	baseline	1
1024	pre	baseline	1
948	pre	baseline	1
937	pre	baseline	1
951	pre	baseline	1
964	pre	baseline	1
768	pre	baseline	1
649	pre	baseline	1
536	pre	baseline	1
687	pre	baseline	1
1137	pre	baseline	1
1064	pre	baseline	1
886	pre	baseline	1
884	pre	baseline	1
849	pre	baseline	1
1652	pre	baseline	1
908	pre	baseline	1
892	pre	baseline	1
911	pre	baseline	1
924	pre	baseline	1
951	pre	baseline	1
994	pre	baseline	1
959	pre	baseline	1
981	pre	baseline	1
948	pre	baseline	1
991	pre	baseline	1
959	pre	baseline	1
870	pre	baseline	1
970	pre	baseline	1
967	pre	baseline	1
964	pre	baseline	1
956	pre	baseline	1
908	pre	baseline	1
927	pre	baseline	1
929	pre	baseline	1
932	pre	baseline	1
849	pre	baseline	1
975	pre	baseline	1
1029	pre	baseline	1
784	pre	baseline	1
1094	pre	baseline	1
919	pre	baseline	1
997	pre	baseline	1
970	pre	baseline	1
916	pre	baseline	1
814	pre	baseline	1
981	pre	baseline	1
1005	pre	baseline	1
1123	pre	baseline	1
1051	pre	baseline	1
571	pre	baseline	1
1029	pre	baseline	1
1148	pre	baseline	1
827	pre	baseline	1
727	pre	baseline	1
954	pre	baseline	1
913	pre	baseline	1
940	pre	baseline	1
1018	pre	baseline	1
946	pre	baseline	1
991	pre	baseline	1
946	pre	baseline	1
946	pre	baseline	1
1032	pre	baseline	1
1010	pre	baseline	1
981	pre	baseline	1
973	pre	baseline	1
997	pre	baseline	1
956	pre	baseline	1
695	pre	baseline	1
490	pre	baseline	1
617	pre	baseline	1
981	pre	baseline	1
859	pre	baseline	1
838	pre	baseline	1
873	pre	baseline	1
870	pre	baseline	1
1013	pre	baseline	1
940	pre	baseline	1
703	pre	baseline	1
1075	pre	baseline	1
946	pre	baseline	1
948	pre	baseline	1
932	pre	baseline	1
913	pre	baseline	1
876	pre	baseline	1
876	pre	baseline	1
1013	pre	baseline	1
921	pre	baseline	1
946	pre	baseline	1
946	pre	baseline	1
929	pre	baseline	1
937	pre	baseline	1
946	pre	baseline	1
916	pre	baseline	1
916	pre	baseline	1
954	pre	baseline	1
919	pre	baseline	1
900	pre	baseline	1
946	pre	baseline	1
959	pre	baseline	1
940	pre	baseline	1
924	pre	baseline	1
959	pre	baseline	1
975	pre	baseline	1
967	pre	baseline	1
951	pre	baseline	1
