IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
752	0	2	12:37:59
735	0	2	12:37:59
792	0	2	12:37:59
1078	0	2	12:37:59
1094	0	2	12:37:59
1080	0	2	12:37:59
1064	0	2	12:37:59
1067	0	2	12:37:59
911	0	2	12:37:59
854	0	2	12:37:59
835	0	2	12:37:59
830	0	2	12:37:59
822	0	2	12:37:59
935	0	2	12:37:59
1018	0	2	12:37:59
1150	0	2	12:37:59
1212	0	2	12:37:59
1212	0	2	12:37:59
1134	0	2	12:37:59
1121	0	2	12:37:59
1059	0	2	12:37:59
1016	0	2	12:37:59
970	0	2	12:37:59
951	0	2	12:37:59
911	0	2	12:37:59
854	0	2	12:37:59
994	0	2	12:37:59
1204	0	2	12:37:59
1132	0	2	12:37:59
1150	0	2	12:37:59
1134	0	2	12:37:59
1070	0	2	12:37:59
951	0	2	12:37:59
924	0	2	12:37:59
940	0	2	12:37:59
886	0	2	12:37:59
892	0	2	12:37:59
894	0	2	12:37:59
1102	0	2	12:37:59
1185	0	2	12:37:59
1231	0	2	12:37:59
1180	0	2	12:37:59
1158	0	2	12:37:59
1064	0	2	12:37:59
986	0	2	12:37:59
932	0	2	12:37:59
884	0	2	12:37:59
873	0	2	12:37:59
865	0	2	12:37:59
854	0	2	12:37:59
1177	0	2	12:37:59
1167	0	2	12:37:59
1196	0	2	12:37:59
1193	0	2	12:37:59
1172	0	2	12:37:59
1059	0	2	12:37:59
973	0	2	12:37:59
946	0	2	12:37:59
916	0	2	12:37:59
916	0	2	12:37:59
940	0	2	12:37:59
981	0	2	12:37:59
1134	0	2	12:37:59
1185	0	2	12:37:59
1161	0	2	12:37:59
1153	0	2	12:37:59
1121	0	2	12:37:59
1016	0	2	12:37:59
962	0	2	12:37:59
935	0	2	12:37:59
892	0	2	12:37:59
870	0	2	12:37:59
873	0	2	12:37:59
948	0	2	12:37:59
1148	0	2	12:37:59
1193	0	2	12:37:59
1172	0	2	12:37:59
1191	0	2	12:37:59
1167	0	2	12:37:59
1064	0	2	12:37:59
962	0	2	12:37:59
902	0	2	12:37:59
878	0	2	12:37:59
843	0	2	12:37:59
857	0	2	12:37:59
859	0	2	12:37:59
1024	0	2	12:37:59
1123	0	2	12:37:59
1153	0	2	12:37:59
1158	0	2	12:37:59
1107	0	2	12:37:59
1056	0	2	12:37:59
