ibi	time	condition	order
1026	pre	baseline	1
997	pre	baseline	1
1029	pre	baseline	1
1010	pre	baseline	1
870	pre	baseline	1
838	pre	baseline	1
873	pre	baseline	1
870	pre	baseline	1
1183	pre	baseline	1
1121	pre	baseline	1
1032	pre	baseline	1
1078	pre	baseline	1
1086	pre	baseline	1
1051	pre	baseline	1
986	pre	baseline	1
1053	pre	baseline	1
1059	pre	baseline	1
1096	pre	baseline	1
1059	pre	baseline	1
1070	pre	baseline	1
1086	pre	baseline	1
1067	pre	baseline	1
981	pre	baseline	1
1064	pre	baseline	1
1067	pre	baseline	1
943	pre	baseline	1
1040	pre	baseline	1
1051	pre	baseline	1
916	pre	baseline	1
943	pre	baseline	1
1091	pre	baseline	1
1037	pre	baseline	1
892	pre	baseline	1
1078	pre	baseline	1
1059	pre	baseline	1
975	pre	baseline	1
1040	pre	baseline	1
1051	pre	baseline	1
1024	pre	baseline	1
924	pre	baseline	1
1010	pre	baseline	1
1064	pre	baseline	1
1056	pre	baseline	1
999	pre	baseline	1
956	pre	baseline	1
1145	pre	baseline	1
1118	pre	baseline	1
1096	pre	baseline	1
986	pre	baseline	1
1056	pre	baseline	1
1059	pre	baseline	1
1040	pre	baseline	1
964	pre	baseline	1
1021	pre	baseline	1
1072	pre	baseline	1
1045	pre	baseline	1
1008	pre	baseline	1
986	pre	baseline	1
1075	pre	baseline	1
999	pre	baseline	1
911	pre	baseline	1
975	pre	baseline	1
1040	pre	baseline	1
1005	pre	baseline	1
886	pre	baseline	1
876	pre	baseline	1
932	pre	baseline	1
973	pre	baseline	1
962	pre	baseline	1
897	pre	baseline	1
1032	pre	baseline	1
1091	pre	baseline	1
1021	pre	baseline	1
929	pre	baseline	1
964	pre	baseline	1
1002	pre	baseline	1
1008	pre	baseline	1
964	pre	baseline	1
846	pre	baseline	1
946	pre	baseline	1
1132	pre	baseline	1
1091	pre	baseline	1
991	pre	baseline	1
929	pre	baseline	1
789	pre	baseline	1
779	pre	baseline	1
671	pre	baseline	1
692	pre	baseline	1
738	pre	baseline	1
827	pre	baseline	1
768	pre	baseline	1
973	pre	baseline	1
1029	pre	baseline	1
983	pre	baseline	1
881	pre	baseline	1
924	pre	baseline	1
1059	pre	baseline	1
1061	pre	baseline	1
948	pre	baseline	1
1002	pre	baseline	1
1164	pre	baseline	1
1191	pre	baseline	1
1061	pre	baseline	1
1037	pre	baseline	1
1183	pre	baseline	1
1121	pre	baseline	1
1064	pre	baseline	1
951	pre	baseline	1
1099	pre	baseline	1
1167	pre	baseline	1
1110	pre	baseline	1
1029	pre	baseline	1
1150	pre	baseline	1
1177	pre	baseline	1
1070	pre	baseline	1
1053	pre	baseline	1
1043	pre	baseline	1
1070	pre	baseline	1
1185	pre	baseline	1
1137	pre	baseline	1
1078	pre	baseline	1
897	pre	baseline	1
1037	pre	baseline	1
1105	pre	baseline	1
973	pre	baseline	1
902	pre	baseline	1
1215	pre	baseline	1
1137	pre	baseline	1
1072	pre	baseline	1
1051	pre	baseline	1
1099	pre	baseline	1
1078	pre	baseline	1
978	pre	baseline	1
1056	pre	baseline	1
1045	pre	baseline	1
991	pre	baseline	1
1034	pre	baseline	1
1061	pre	baseline	1
1053	pre	baseline	1
991	pre	baseline	1
1078	pre	baseline	1
1056	pre	baseline	1
1016	pre	baseline	1
1002	pre	baseline	1
1059	pre	baseline	1
1091	pre	baseline	1
1024	pre	baseline	1
1002	pre	baseline	1
1072	pre	baseline	1
1053	pre	baseline	1
970	pre	baseline	1
1026	pre	baseline	1
1080	pre	baseline	1
1013	pre	baseline	1
1010	pre	baseline	1
1070	pre	baseline	1
1048	pre	baseline	1
994	pre	baseline	1
948	pre	baseline	1
946	pre	baseline	1
814	pre	baseline	1
762	pre	baseline	1
781	pre	baseline	1
865	pre	baseline	1
1215	pre	baseline	1
894	pre	baseline	1
819	pre	baseline	1
846	pre	baseline	1
805	pre	baseline	1
862	pre	baseline	1
1099	pre	baseline	1
1037	pre	baseline	1
994	pre	baseline	1
905	pre	baseline	1
999	pre	baseline	1
1037	pre	baseline	1
1013	pre	baseline	1
897	pre	baseline	1
999	pre	baseline	1
1132	pre	baseline	1
1099	pre	baseline	1
1005	pre	baseline	1
921	pre	baseline	1
1070	pre	baseline	1
1121	pre	baseline	1
1059	pre	baseline	1
940	pre	baseline	1
997	pre	baseline	1
1105	pre	baseline	1
1086	pre	baseline	1
1005	pre	baseline	1
1043	pre	baseline	1
1080	pre	baseline	1
1059	pre	baseline	1
946	pre	baseline	1
1048	pre	baseline	1
1150	pre	baseline	1
967	pre	baseline	1
1034	pre	baseline	1
1086	pre	baseline	1
1067	pre	baseline	1
978	pre	baseline	1
1118	pre	baseline	1
1059	pre	baseline	1
1034	pre	baseline	1
989	pre	baseline	1
1080	pre	baseline	1
1064	pre	baseline	1
1018	pre	baseline	1
964	pre	baseline	1
1043	pre	baseline	1
1059	pre	baseline	1
1034	pre	baseline	1
948	pre	baseline	1
1053	pre	baseline	1
1024	pre	baseline	1
1016	pre	baseline	1
919	pre	baseline	1
978	pre	baseline	1
1051	pre	baseline	1
1018	pre	baseline	1
935	pre	baseline	1
921	pre	baseline	1
1037	pre	baseline	1
1026	pre	baseline	1
973	pre	baseline	1
924	pre	baseline	1
1040	pre	baseline	1
999	pre	baseline	1
943	pre	baseline	1
911	pre	baseline	1
1002	pre	baseline	1
986	pre	baseline	1
940	pre	baseline	1
832	pre	baseline	1
832	pre	baseline	1
1107	pre	baseline	1
1048	pre	baseline	1
932	pre	baseline	1
919	pre	baseline	1
1005	pre	baseline	1
1008	pre	baseline	1
991	pre	baseline	1
902	pre	baseline	1
803	pre	baseline	1
878	pre	baseline	1
1199	pre	baseline	1
1107	pre	baseline	1
940	pre	baseline	1
1018	pre	baseline	1
1043	pre	baseline	1
838	pre	baseline	1
805	pre	baseline	1
932	pre	baseline	1
757	pre	baseline	1
708	pre	baseline	1
708	pre	baseline	1
695	pre	baseline	1
695	pre	baseline	1
684	pre	baseline	1
708	pre	baseline	1
781	pre	baseline	1
733	pre	baseline	1
854	pre	baseline	1
1086	pre	baseline	1
1040	pre	baseline	1
1021	pre	baseline	1
962	pre	baseline	1
902	pre	baseline	1
940	pre	baseline	1
1056	pre	baseline	1
1067	pre	baseline	1
994	pre	baseline	1
940	pre	baseline	1
1053	pre	baseline	1
1196	pre	baseline	1
1102	pre	baseline	1
973	pre	baseline	1
1091	pre	baseline	1
1115	pre	baseline	1
1083	pre	baseline	1
973	pre	baseline	1
1053	pre	baseline	1
1123	pre	baseline	1
1091	pre	baseline	1
981	pre	baseline	1
1037	pre	baseline	1
1153	pre	baseline	1
1121	pre	baseline	1
1024	pre	baseline	1
1070	pre	baseline	1
1137	pre	baseline	1
1105	pre	baseline	1
999	pre	baseline	1
1045	pre	baseline	1
1105	pre	baseline	1
1102	pre	baseline	1
1034	pre	baseline	1
1070	pre	baseline	1
1177	pre	baseline	1
1094	pre	baseline	1
913	pre	baseline	1
1037	pre	baseline	1
1115	pre	baseline	1
1037	pre	baseline	1
1067	pre	baseline	1
921	pre	baseline	1
808	pre	baseline	1
757	pre	baseline	1
795	pre	baseline	1
894	pre	baseline	1
956	pre	baseline	1
989	pre	baseline	1
795	pre	baseline	1
795	pre	baseline	1
889	pre	baseline	1
959	pre	baseline	1
779	pre	baseline	1
897	pre	baseline	1
1231	pre	baseline	1
1105	pre	baseline	1
948	pre	baseline	1
1078	pre	baseline	1
986	pre	baseline	1
851	pre	baseline	1
770	pre	baseline	1
703	pre	baseline	1
725	pre	baseline	1
803	pre	baseline	1
1158	pre	baseline	1
1088	pre	baseline	1
1226	pre	baseline	1
1172	pre	baseline	1
1132	pre	baseline	1
1053	pre	baseline	1
1008	pre	baseline	1
1086	pre	baseline	1
1126	pre	baseline	1
1102	pre	baseline	1
975	pre	baseline	1
1156	pre	baseline	1
1191	pre	baseline	1
1113	pre	baseline	1
913	pre	baseline	1
1161	pre	baseline	1
1129	pre	baseline	1
1086	pre	baseline	1
986	pre	baseline	1
951	pre	baseline	1
1161	pre	baseline	1
1118	pre	baseline	1
1016	pre	baseline	1
1013	pre	baseline	1
1247	pre	baseline	1
1153	pre	baseline	1
1088	pre	baseline	1
994	pre	baseline	1
1126	pre	baseline	1
1129	pre	baseline	1
1067	pre	baseline	1
943	pre	baseline	1
1158	pre	baseline	1
1148	pre	baseline	1
1086	pre	baseline	1
1064	pre	baseline	1
1180	pre	baseline	1
1142	pre	baseline	1
1053	pre	baseline	1
1043	pre	baseline	1
1185	pre	baseline	1
1129	pre	baseline	1
873	pre	baseline	1
789	pre	baseline	1
652	pre	baseline	1
1299	pre	baseline	1
1091	pre	baseline	1
1032	pre	baseline	1
999	pre	baseline	1
983	pre	baseline	1
894	pre	baseline	1
897	pre	baseline	1
865	pre	baseline	1
881	pre	baseline	1
994	pre	baseline	1
787	pre	baseline	1
1156	pre	baseline	1
1145	pre	baseline	1
1113	pre	baseline	1
1086	pre	baseline	1
1156	pre	baseline	1
1153	pre	baseline	1
1072	pre	baseline	1
1043	pre	baseline	1
1158	pre	baseline	1
1121	pre	baseline	1
1105	pre	baseline	1
951	pre	baseline	1
1008	pre	baseline	1
1223	pre	baseline	1
1132	pre	baseline	1
1126	pre	baseline	1
1083	pre	baseline	1
1005	pre	baseline	1
1113	pre	baseline	1
1134	pre	baseline	1
1091	pre	baseline	1
940	pre	baseline	1
978	pre	baseline	1
1134	pre	baseline	1
1091	pre	baseline	1
1083	pre	baseline	1
900	pre	baseline	1
827	pre	baseline	1
862	pre	baseline	1
1226	pre	baseline	1
959	pre	baseline	1
1142	pre	baseline	1
1226	pre	baseline	1
1121	pre	baseline	1
1126	pre	baseline	1
1156	pre	baseline	1
1113	pre	baseline	1
1088	pre	baseline	1
1080	pre	baseline	1
1091	pre	baseline	1
1072	pre	baseline	1
1034	pre	baseline	1
921	pre	baseline	1
921	pre	baseline	1
779	pre	baseline	1
792	pre	baseline	1
708	pre	baseline	1
1274	pre	baseline	1
1167	pre	baseline	1
1016	pre	baseline	1
1072	pre	baseline	1
1142	pre	baseline	1
1102	pre	baseline	1
1010	pre	baseline	1
1118	pre	baseline	1
1145	pre	baseline	1
1064	pre	baseline	1
983	pre	baseline	1
1150	pre	baseline	1
1239	pre	baseline	1
1118	pre	baseline	1
1002	pre	baseline	1
986	pre	baseline	1
1037	pre	baseline	1
1045	pre	baseline	1
911	pre	baseline	1
773	pre	baseline	1
924	pre	baseline	1
1134	pre	baseline	1
1134	pre	baseline	1
1113	pre	baseline	1
1064	pre	baseline	1
973	pre	baseline	1
889	pre	baseline	1
1161	pre	baseline	1
1158	pre	baseline	1
261	pre	baseline	1
590	pre	baseline	1
827	pre	baseline	1
1215	pre	baseline	1
1132	pre	baseline	1
946	pre	baseline	1
1121	pre	baseline	1
1161	pre	baseline	1
1083	pre	baseline	1
1034	pre	baseline	1
1002	pre	baseline	1
1024	pre	baseline	1
916	pre	baseline	1
830	pre	baseline	1
822	pre	baseline	1
722	pre	baseline	1
824	pre	baseline	1
1193	pre	baseline	1
1140	pre	baseline	1
1137	pre	baseline	1
1048	pre	baseline	1
1040	pre	baseline	1
851	pre	baseline	1
754	pre	baseline	1
814	pre	baseline	1
1129	pre	baseline	1
1070	pre	baseline	1
929	pre	baseline	1
1061	pre	baseline	1
1123	pre	baseline	1
1064	pre	baseline	1
967	pre	baseline	1
927	pre	baseline	1
1164	pre	baseline	1
1167	pre	baseline	1
1029	pre	baseline	1
1045	pre	baseline	1
865	pre	baseline	1
924	pre	baseline	1
991	pre	baseline	1
1226	pre	baseline	1
1078	pre	baseline	1
870	pre	baseline	1
884	pre	baseline	1
1199	pre	baseline	1
1083	pre	baseline	1
1105	pre	baseline	1
1088	pre	baseline	1
959	pre	baseline	1
800	pre	baseline	1
738	pre	baseline	1
1226	pre	baseline	1
1091	pre	baseline	1
873	pre	baseline	1
773	pre	baseline	1
902	pre	baseline	1
1293	pre	baseline	1
1142	pre	baseline	1
1140	pre	baseline	1
946	pre	baseline	1
752	pre	baseline	1
700	pre	baseline	1
851	pre	baseline	1
1188	pre	baseline	1
1193	pre	baseline	1
1115	pre	baseline	1
1142	pre	baseline	1
1145	pre	baseline	1
1129	pre	baseline	1
1158	pre	baseline	1
1078	pre	baseline	1
1107	pre	baseline	1
1153	pre	baseline	1
1153	pre	baseline	1
1105	pre	baseline	1
1048	pre	baseline	1
851	pre	baseline	1
800	pre	baseline	1
862	pre	baseline	1
859	pre	baseline	1
754	pre	baseline	1
959	pre	baseline	1
1110	pre	baseline	1
1021	pre	baseline	1
932	pre	baseline	1
865	pre	baseline	1
924	pre	baseline	1
1110	pre	baseline	1
1029	pre	baseline	1
770	pre	baseline	1
792	pre	baseline	1
1075	pre	baseline	1
997	pre	baseline	1
929	pre	baseline	1
975	pre	baseline	1
805	pre	baseline	1
870	pre	baseline	1
1156	pre	baseline	1
1083	pre	baseline	1
1059	pre	baseline	1
916	pre	baseline	1
789	pre	baseline	1
854	pre	baseline	1
1282	pre	baseline	1
1199	pre	baseline	1
1158	pre	baseline	1
1048	pre	baseline	1
970	pre	baseline	1
959	pre	baseline	1
811	pre	baseline	1
784	pre	baseline	1
1142	pre	baseline	1
1083	pre	baseline	1
