IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
665	0	2	19:23:21
679	0	2	19:23:21
673	0	2	19:23:21
673	0	2	19:23:21
523	0	2	19:23:21
695	0	2	19:23:21
660	0	2	19:23:21
646	0	2	19:23:21
679	0	2	19:23:21
719	0	2	19:23:21
552	0	2	19:23:21
741	0	2	19:23:21
552	0	2	19:23:21
676	0	2	19:23:21
660	0	2	19:23:21
558	0	2	19:23:21
644	0	2	19:23:21
633	0	2	19:23:21
458	0	2	19:23:21
681	0	2	19:23:21
679	0	2	19:23:21
649	0	2	19:23:21
490	0	2	19:23:21
552	0	2	19:23:21
520	0	2	19:23:21
628	0	2	19:23:21
606	0	2	19:23:21
555	0	2	19:23:21
566	0	2	19:23:21
584	0	2	19:23:21
606	0	2	19:23:21
606	0	2	19:23:21
598	0	2	19:23:21
617	0	2	19:23:21
590	0	2	19:23:21
566	0	2	19:23:21
641	0	2	19:23:21
679	0	2	19:23:21
700	0	2	19:23:21
706	0	2	19:23:21
708	0	2	19:23:21
730	0	2	19:23:21
725	0	2	19:23:21
439	0	2	19:23:21
1029	0	2	19:23:21
706	0	2	19:23:21
690	0	2	19:23:21
690	0	2	19:23:21
706	0	2	19:23:21
703	0	2	19:23:21
762	0	2	19:23:21
552	0	2	19:23:21
711	0	2	19:23:21
665	0	2	19:23:21
703	0	2	19:23:21
741	0	2	19:23:21
770	0	2	19:23:21
725	0	2	19:23:21
700	0	2	19:23:21
687	0	2	19:23:21
671	0	2	19:23:21
681	0	2	19:23:21
646	0	2	19:23:21
649	0	2	19:23:21
698	0	2	19:23:21
673	0	2	19:23:21
690	0	2	19:23:21
690	0	2	19:23:21
698	0	2	19:23:21
706	0	2	19:23:21
730	0	2	19:23:21
714	0	2	19:23:21
787	0	2	19:23:21
657	0	2	19:23:21
717	0	2	19:23:21
703	0	2	19:23:21
706	0	2	19:23:21
738	0	2	19:23:21
727	0	2	19:23:21
719	0	2	19:23:21
752	0	2	19:23:21
733	0	2	19:23:21
717	0	2	19:23:21
700	0	2	19:23:21
711	0	2	19:23:21
700	0	2	19:23:21
690	0	2	19:23:21
711	0	2	19:23:21
719	0	2	19:23:21
700	0	2	19:23:21
727	0	2	19:23:21
714	0	2	19:23:21
703	0	2	19:23:21
714	0	2	19:23:21
735	0	2	19:23:21
738	0	2	19:23:21
708	0	2	19:23:21
738	0	2	19:23:21
743	0	2	19:23:21
727	0	2	19:23:21
730	0	2	19:23:21
