ibi	time	condition	order
975	pre	baseline	1
886	pre	baseline	1
1161	pre	baseline	1
1199	pre	baseline	1
1043	pre	baseline	1
935	pre	baseline	1
1253	pre	baseline	1
1237	pre	baseline	1
1237	pre	baseline	1
1132	pre	baseline	1
1245	pre	baseline	1
1317	pre	baseline	1
1245	pre	baseline	1
1158	pre	baseline	1
1045	pre	baseline	1
1167	pre	baseline	1
989	pre	baseline	1
932	pre	baseline	1
1199	pre	baseline	1
1096	pre	baseline	1
1169	pre	baseline	1
1229	pre	baseline	1
1282	pre	baseline	1
1140	pre	baseline	1
1013	pre	baseline	1
1229	pre	baseline	1
1282	pre	baseline	1
1204	pre	baseline	1
1134	pre	baseline	1
1215	pre	baseline	1
1229	pre	baseline	1
1202	pre	baseline	1
1102	pre	baseline	1
1261	pre	baseline	1
1239	pre	baseline	1
1220	pre	baseline	1
1161	pre	baseline	1
1061	pre	baseline	1
1266	pre	baseline	1
1363	pre	baseline	1
1304	pre	baseline	1
1231	pre	baseline	1
1142	pre	baseline	1
1150	pre	baseline	1
1212	pre	baseline	1
1199	pre	baseline	1
1158	pre	baseline	1
1107	pre	baseline	1
1191	pre	baseline	1
1220	pre	baseline	1
1161	pre	baseline	1
1008	pre	baseline	1
1207	pre	baseline	1
1290	pre	baseline	1
1247	pre	baseline	1
1191	pre	baseline	1
1010	pre	baseline	1
1169	pre	baseline	1
1299	pre	baseline	1
1266	pre	baseline	1
1156	pre	baseline	1
1137	pre	baseline	1
1280	pre	baseline	1
1269	pre	baseline	1
1245	pre	baseline	1
1229	pre	baseline	1
695	pre	baseline	1
595	pre	baseline	1
1317	pre	baseline	1
1220	pre	baseline	1
1207	pre	baseline	1
1223	pre	baseline	1
1196	pre	baseline	1
1183	pre	baseline	1
1250	pre	baseline	1
1253	pre	baseline	1
1266	pre	baseline	1
1239	pre	baseline	1
1158	pre	baseline	1
1153	pre	baseline	1
1218	pre	baseline	1
1285	pre	baseline	1
1177	pre	baseline	1
1142	pre	baseline	1
1231	pre	baseline	1
1177	pre	baseline	1
1247	pre	baseline	1
1148	pre	baseline	1
1229	pre	baseline	1
1245	pre	baseline	1
1175	pre	baseline	1
1172	pre	baseline	1
1075	pre	baseline	1
1161	pre	baseline	1
1153	pre	baseline	1
1067	pre	baseline	1
1105	pre	baseline	1
1148	pre	baseline	1
1029	pre	baseline	1
1161	pre	baseline	1
1137	pre	baseline	1
