ibi	time	condition	order
832	pre	baseline	1
948	pre	baseline	1
962	pre	baseline	1
935	pre	baseline	1
857	pre	baseline	1
840	pre	baseline	1
862	pre	baseline	1
919	pre	baseline	1
927	pre	baseline	1
913	pre	baseline	1
905	pre	baseline	1
940	pre	baseline	1
967	pre	baseline	1
962	pre	baseline	1
892	pre	baseline	1
905	pre	baseline	1
951	pre	baseline	1
970	pre	baseline	1
932	pre	baseline	1
800	pre	baseline	1
827	pre	baseline	1
843	pre	baseline	1
859	pre	baseline	1
735	pre	baseline	1
943	pre	baseline	1
846	pre	baseline	1
1016	pre	baseline	1
1008	pre	baseline	1
889	pre	baseline	1
811	pre	baseline	1
822	pre	baseline	1
215	pre	baseline	1
746	pre	baseline	1
816	pre	baseline	1
814	pre	baseline	1
803	pre	baseline	1
849	pre	baseline	1
951	pre	baseline	1
943	pre	baseline	1
851	pre	baseline	1
760	pre	baseline	1
830	pre	baseline	1
876	pre	baseline	1
838	pre	baseline	1
797	pre	baseline	1
816	pre	baseline	1
1013	pre	baseline	1
1043	pre	baseline	1
288	pre	baseline	1
714	pre	baseline	1
878	pre	baseline	1
838	pre	baseline	1
822	pre	baseline	1
886	pre	baseline	1
805	pre	baseline	1
843	pre	baseline	1
937	pre	baseline	1
1016	pre	baseline	1
908	pre	baseline	1
876	pre	baseline	1
892	pre	baseline	1
929	pre	baseline	1
840	pre	baseline	1
816	pre	baseline	1
900	pre	baseline	1
1051	pre	baseline	1
1034	pre	baseline	1
900	pre	baseline	1
892	pre	baseline	1
940	pre	baseline	1
919	pre	baseline	1
811	pre	baseline	1
757	pre	baseline	1
827	pre	baseline	1
884	pre	baseline	1
929	pre	baseline	1
867	pre	baseline	1
951	pre	baseline	1
983	pre	baseline	1
973	pre	baseline	1
830	pre	baseline	1
892	pre	baseline	1
725	pre	baseline	1
310	pre	baseline	1
800	pre	baseline	1
924	pre	baseline	1
816	pre	baseline	1
964	pre	baseline	1
1032	pre	baseline	1
1091	pre	baseline	1
932	pre	baseline	1
908	pre	baseline	1
894	pre	baseline	1
927	pre	baseline	1
964	pre	baseline	1
897	pre	baseline	1
768	pre	baseline	1
865	pre	baseline	1
865	pre	baseline	1
878	pre	baseline	1
911	pre	baseline	1
773	pre	baseline	1
873	pre	baseline	1
832	pre	baseline	1
760	pre	baseline	1
824	pre	baseline	1
805	pre	baseline	1
768	pre	baseline	1
681	pre	baseline	1
824	pre	baseline	1
894	pre	baseline	1
803	pre	baseline	1
822	pre	baseline	1
878	pre	baseline	1
916	pre	baseline	1
900	pre	baseline	1
811	pre	baseline	1
892	pre	baseline	1
1029	pre	baseline	1
695	pre	baseline	1
773	pre	baseline	1
698	pre	baseline	1
765	pre	baseline	1
1026	pre	baseline	1
1005	pre	baseline	1
943	pre	baseline	1
900	pre	baseline	1
894	pre	baseline	1
927	pre	baseline	1
916	pre	baseline	1
916	pre	baseline	1
832	pre	baseline	1
940	pre	baseline	1
1016	pre	baseline	1
1032	pre	baseline	1
571	pre	baseline	1
215	pre	baseline	1
323	pre	baseline	1
1016	pre	baseline	1
1059	pre	baseline	1
1024	pre	baseline	1
983	pre	baseline	1
733	pre	baseline	1
800	pre	baseline	1
989	pre	baseline	1
1064	pre	baseline	1
1016	pre	baseline	1
999	pre	baseline	1
975	pre	baseline	1
900	pre	baseline	1
913	pre	baseline	1
832	pre	baseline	1
873	pre	baseline	1
372	pre	baseline	1
576	pre	baseline	1
927	pre	baseline	1
814	pre	baseline	1
851	pre	baseline	1
913	pre	baseline	1
994	pre	baseline	1
1016	pre	baseline	1
1018	pre	baseline	1
991	pre	baseline	1
981	pre	baseline	1
792	pre	baseline	1
590	pre	baseline	1
407	pre	baseline	1
962	pre	baseline	1
948	pre	baseline	1
840	pre	baseline	1
884	pre	baseline	1
889	pre	baseline	1
927	pre	baseline	1
792	pre	baseline	1
854	pre	baseline	1
940	pre	baseline	1
1118	pre	baseline	1
849	pre	baseline	1
902	pre	baseline	1
929	pre	baseline	1
962	pre	baseline	1
884	pre	baseline	1
784	pre	baseline	1
846	pre	baseline	1
892	pre	baseline	1
948	pre	baseline	1
797	pre	baseline	1
911	pre	baseline	1
897	pre	baseline	1
943	pre	baseline	1
854	pre	baseline	1
870	pre	baseline	1
921	pre	baseline	1
787	pre	baseline	1
1026	pre	baseline	1
940	pre	baseline	1
999	pre	baseline	1
964	pre	baseline	1
849	pre	baseline	1
843	pre	baseline	1
927	pre	baseline	1
981	pre	baseline	1
932	pre	baseline	1
967	pre	baseline	1
1016	pre	baseline	1
897	pre	baseline	1
805	pre	baseline	1
867	pre	baseline	1
975	pre	baseline	1
