ibi	time	condition	order
673	2	baseline	1
646	2	baseline	1
660	2	baseline	1
679	2	baseline	1
652	2	baseline	1
663	2	baseline	1
665	2	baseline	1
660	2	baseline	1
649	2	baseline	1
684	2	baseline	1
657	2	baseline	1
663	2	baseline	1
655	2	baseline	1
657	2	baseline	1
657	2	baseline	1
663	2	baseline	1
652	2	baseline	1
668	2	baseline	1
660	2	baseline	1
657	2	baseline	1
644	2	baseline	1
687	2	baseline	1
665	2	baseline	1
660	2	baseline	1
665	2	baseline	1
663	2	baseline	1
676	2	baseline	1
663	2	baseline	1
644	2	baseline	1
649	2	baseline	1
665	2	baseline	1
663	2	baseline	1
646	2	baseline	1
665	2	baseline	1
663	2	baseline	1
681	2	baseline	1
657	2	baseline	1
657	2	baseline	1
665	2	baseline	1
660	2	baseline	1
668	2	baseline	1
665	2	baseline	1
684	2	baseline	1
660	2	baseline	1
665	2	baseline	1
676	2	baseline	1
660	2	baseline	1
660	2	baseline	1
687	2	baseline	1
665	2	baseline	1
663	2	baseline	1
679	2	baseline	1
652	2	baseline	1
649	2	baseline	1
681	2	baseline	1
641	2	baseline	1
655	2	baseline	1
679	2	baseline	1
652	2	baseline	1
655	2	baseline	1
660	2	baseline	1
652	2	baseline	1
663	2	baseline	1
660	2	baseline	1
660	2	baseline	1
660	2	baseline	1
687	2	baseline	1
665	2	baseline	1
665	2	baseline	1
690	2	baseline	1
665	2	baseline	1
655	2	baseline	1
673	2	baseline	1
657	2	baseline	1
652	2	baseline	1
698	2	baseline	1
668	2	baseline	1
655	2	baseline	1
684	2	baseline	1
660	2	baseline	1
660	2	baseline	1
687	2	baseline	1
668	2	baseline	1
660	2	baseline	1
684	2	baseline	1
663	2	baseline	1
657	2	baseline	1
676	2	baseline	1
652	2	baseline	1
657	2	baseline	1
671	2	baseline	1
655	2	baseline	1
679	2	baseline	1
663	2	baseline	1
655	2	baseline	1
668	2	baseline	1
668	2	baseline	1
665	2	baseline	1
665	2	baseline	1
663	2	baseline	1
665	2	baseline	1
665	2	baseline	1
665	2	baseline	1
663	2	baseline	1
660	2	baseline	1
663	2	baseline	1
663	2	baseline	1
660	2	baseline	1
673	2	baseline	1
668	2	baseline	1
641	2	baseline	1
690	2	baseline	1
671	2	baseline	1
655	2	baseline	1
668	2	baseline	1
646	2	baseline	1
655	2	baseline	1
668	2	baseline	1
668	2	baseline	1
655	2	baseline	1
668	2	baseline	1
657	2	baseline	1
644	2	baseline	1
676	2	baseline	1
665	2	baseline	1
652	2	baseline	1
668	2	baseline	1
646	2	baseline	1
652	2	baseline	1
668	2	baseline	1
646	2	baseline	1
646	2	baseline	1
660	2	baseline	1
646	2	baseline	1
646	2	baseline	1
673	2	baseline	1
649	2	baseline	1
652	2	baseline	1
665	2	baseline	1
646	2	baseline	1
652	2	baseline	1
684	2	baseline	1
663	2	baseline	1
638	2	baseline	1
663	2	baseline	1
671	2	baseline	1
633	2	baseline	1
665	2	baseline	1
676	2	baseline	1
660	2	baseline	1
665	2	baseline	1
671	2	baseline	1
655	2	baseline	1
676	2	baseline	1
660	2	baseline	1
649	2	baseline	1
687	2	baseline	1
665	2	baseline	1
649	2	baseline	1
671	2	baseline	1
657	2	baseline	1
652	2	baseline	1
668	2	baseline	1
668	2	baseline	1
652	2	baseline	1
663	2	baseline	1
655	2	baseline	1
665	2	baseline	1
660	2	baseline	1
665	2	baseline	1
660	2	baseline	1
665	2	baseline	1
652	2	baseline	1
655	2	baseline	1
679	2	baseline	1
641	2	baseline	1
641	2	baseline	1
684	2	baseline	1
660	2	baseline	1
633	2	baseline	1
665	2	baseline	1
652	2	baseline	1
641	2	baseline	1
652	2	baseline	1
649	2	baseline	1
660	2	baseline	1
663	2	baseline	1
644	2	baseline	1
638	2	baseline	1
687	2	baseline	1
641	2	baseline	1
638	2	baseline	1
657	2	baseline	1
655	2	baseline	1
649	2	baseline	1
649	2	baseline	1
644	2	baseline	1
646	2	baseline	1
636	2	baseline	1
644	2	baseline	1
668	2	baseline	1
660	2	baseline	1
638	2	baseline	1
655	2	baseline	1
628	2	baseline	1
638	2	baseline	1
673	2	baseline	1
644	2	baseline	1
628	2	baseline	1
660	2	baseline	1
620	2	baseline	1
630	2	baseline	1
663	2	baseline	1
636	2	baseline	1
644	2	baseline	1
644	2	baseline	1
633	2	baseline	1
655	2	baseline	1
644	2	baseline	1
641	2	baseline	1
649	2	baseline	1
633	2	baseline	1
636	2	baseline	1
663	2	baseline	1
644	2	baseline	1
628	2	baseline	1
655	2	baseline	1
638	2	baseline	1
636	2	baseline	1
646	2	baseline	1
622	2	baseline	1
636	2	baseline	1
638	2	baseline	1
638	2	baseline	1
652	2	baseline	1
646	2	baseline	1
625	2	baseline	1
652	2	baseline	1
638	2	baseline	1
628	2	baseline	1
644	2	baseline	1
620	2	baseline	1
641	2	baseline	1
630	2	baseline	1
633	2	baseline	1
646	2	baseline	1
636	2	baseline	1
620	2	baseline	1
652	2	baseline	1
620	2	baseline	1
630	2	baseline	1
657	2	baseline	1
636	2	baseline	1
633	2	baseline	1
636	2	baseline	1
617	2	baseline	1
636	2	baseline	1
630	2	baseline	1
622	2	baseline	1
649	2	baseline	1
630	2	baseline	1
617	2	baseline	1
646	2	baseline	1
630	2	baseline	1
633	2	baseline	1
641	2	baseline	1
630	2	baseline	1
646	2	baseline	1
641	2	baseline	1
606	2	baseline	1
657	2	baseline	1
630	2	baseline	1
628	2	baseline	1
660	2	baseline	1
617	2	baseline	1
638	2	baseline	1
644	2	baseline	1
630	2	baseline	1
641	2	baseline	1
636	2	baseline	1
628	2	baseline	1
655	2	baseline	1
644	2	baseline	1
614	2	baseline	1
652	2	baseline	1
638	2	baseline	1
636	2	baseline	1
638	2	baseline	1
611	2	baseline	1
636	2	baseline	1
636	2	baseline	1
625	2	baseline	1
649	2	baseline	1
614	2	baseline	1
614	2	baseline	1
644	2	baseline	1
630	2	baseline	1
636	2	baseline	1
628	2	baseline	1
606	2	baseline	1
633	2	baseline	1
625	2	baseline	1
614	2	baseline	1
641	2	baseline	1
614	2	baseline	1
625	2	baseline	1
638	2	baseline	1
622	2	baseline	1
638	2	baseline	1
628	2	baseline	1
606	2	baseline	1
644	2	baseline	1
620	2	baseline	1
620	2	baseline	1
649	2	baseline	1
620	2	baseline	1
620	2	baseline	1
638	2	baseline	1
609	2	baseline	1
636	2	baseline	1
622	2	baseline	1
614	2	baseline	1
646	2	baseline	1
609	2	baseline	1
633	2	baseline	1
622	2	baseline	1
593	2	baseline	1
625	2	baseline	1
628	2	baseline	1
609	2	baseline	1
641	2	baseline	1
598	2	baseline	1
614	2	baseline	1
633	2	baseline	1
609	2	baseline	1
636	2	baseline	1
609	2	baseline	1
603	2	baseline	1
649	2	baseline	1
617	2	baseline	1
638	2	baseline	1
598	2	baseline	1
595	2	baseline	1
644	2	baseline	1
606	2	baseline	1
620	2	baseline	1
633	2	baseline	1
614	2	baseline	1
638	2	baseline	1
620	2	baseline	1
603	2	baseline	1
625	2	baseline	1
606	2	baseline	1
630	2	baseline	1
622	2	baseline	1
617	2	baseline	1
630	2	baseline	1
630	2	baseline	1
611	2	baseline	1
636	2	baseline	1
611	2	baseline	1
609	2	baseline	1
620	2	baseline	1
620	2	baseline	1
638	2	baseline	1
633	2	baseline	1
609	2	baseline	1
628	2	baseline	1
614	2	baseline	1
628	2	baseline	1
620	2	baseline	1
590	2	baseline	1
625	2	baseline	1
617	2	baseline	1
614	2	baseline	1
625	2	baseline	1
611	2	baseline	1
636	2	baseline	1
622	2	baseline	1
598	2	baseline	1
622	2	baseline	1
609	2	baseline	1
614	2	baseline	1
638	2	baseline	1
603	2	baseline	1
611	2	baseline	1
614	2	baseline	1
603	2	baseline	1
636	2	baseline	1
611	2	baseline	1
617	2	baseline	1
622	2	baseline	1
593	2	baseline	1
628	2	baseline	1
617	2	baseline	1
606	2	baseline	1
630	2	baseline	1
603	2	baseline	1
617	2	baseline	1
614	2	baseline	1
617	2	baseline	1
633	2	baseline	1
614	2	baseline	1
603	2	baseline	1
636	2	baseline	1
603	2	baseline	1
620	2	baseline	1
628	2	baseline	1
609	2	baseline	1
633	2	baseline	1
625	2	baseline	1
614	2	baseline	1
646	2	baseline	1
630	2	baseline	1
636	2	baseline	1
620	2	baseline	1
611	2	baseline	1
633	2	baseline	1
617	2	baseline	1
611	2	baseline	1
644	2	baseline	1
625	2	baseline	1
644	2	baseline	1
636	2	baseline	1
611	2	baseline	1
628	2	baseline	1
622	2	baseline	1
611	2	baseline	1
641	2	baseline	1
630	2	baseline	1
622	2	baseline	1
644	2	baseline	1
606	2	baseline	1
633	2	baseline	1
633	2	baseline	1
611	2	baseline	1
638	2	baseline	1
622	2	baseline	1
625	2	baseline	1
655	2	baseline	1
617	2	baseline	1
630	2	baseline	1
617	2	baseline	1
628	2	baseline	1
641	2	baseline	1
630	2	baseline	1
614	2	baseline	1
638	2	baseline	1
633	2	baseline	1
636	2	baseline	1
633	2	baseline	1
622	2	baseline	1
636	2	baseline	1
628	2	baseline	1
614	2	baseline	1
652	2	baseline	1
620	2	baseline	1
622	2	baseline	1
649	2	baseline	1
611	2	baseline	1
636	2	baseline	1
628	2	baseline	1
606	2	baseline	1
601	2	baseline	1
625	2	baseline	1
625	2	baseline	1
652	2	baseline	1
622	2	baseline	1
630	2	baseline	1
630	2	baseline	1
625	2	baseline	1
628	2	baseline	1
617	2	baseline	1
611	2	baseline	1
638	2	baseline	1
609	2	baseline	1
625	2	baseline	1
636	2	baseline	1
620	2	baseline	1
620	2	baseline	1
620	2	baseline	1
611	2	baseline	1
641	2	baseline	1
609	2	baseline	1
622	2	baseline	1
649	2	baseline	1
617	2	baseline	1
644	2	baseline	1
633	2	baseline	1
603	2	baseline	1
633	2	baseline	1
630	2	baseline	1
617	2	baseline	1
644	2	baseline	1
622	2	baseline	1
636	2	baseline	1
625	2	baseline	1
622	2	baseline	1
641	2	baseline	1
609	2	baseline	1
628	2	baseline	1
665	2	baseline	1
598	2	baseline	1
641	2	baseline	1
638	2	baseline	1
611	2	baseline	1
633	2	baseline	1
630	2	baseline	1
617	2	baseline	1
633	2	baseline	1
622	2	baseline	1
622	2	baseline	1
638	2	baseline	1
657	2	baseline	1
622	2	baseline	1
552	2	baseline	1
679	2	baseline	1
652	2	baseline	1
633	2	baseline	1
620	2	baseline	1
655	2	baseline	1
638	2	baseline	1
646	2	baseline	1
655	2	baseline	1
625	2	baseline	1
641	2	baseline	1
636	2	baseline	1
620	2	baseline	1
646	2	baseline	1
633	2	baseline	1
620	2	baseline	1
652	2	baseline	1
649	2	baseline	1
633	2	baseline	1
660	2	baseline	1
644	2	baseline	1
