ibi	time	condition	order
924	2	baseline	1
867	2	baseline	1
752	2	baseline	1
692	2	baseline	1
711	2	baseline	1
733	2	baseline	1
962	2	baseline	1
800	2	baseline	1
717	2	baseline	1
698	2	baseline	1
760	2	baseline	1
983	2	baseline	1
827	2	baseline	1
773	2	baseline	1
768	2	baseline	1
1021	2	baseline	1
956	2	baseline	1
827	2	baseline	1
735	2	baseline	1
711	2	baseline	1
690	2	baseline	1
730	2	baseline	1
1231	2	baseline	1
1134	2	baseline	1
1051	2	baseline	1
900	2	baseline	1
752	2	baseline	1
746	2	baseline	1
959	2	baseline	1
1051	2	baseline	1
908	2	baseline	1
784	2	baseline	1
789	2	baseline	1
797	2	baseline	1
773	2	baseline	1
905	2	baseline	1
865	2	baseline	1
1008	2	baseline	1
1005	2	baseline	1
816	2	baseline	1
717	2	baseline	1
695	2	baseline	1
1172	2	baseline	1
999	2	baseline	1
816	2	baseline	1
776	2	baseline	1
867	2	baseline	1
1172	2	baseline	1
1048	2	baseline	1
905	2	baseline	1
795	2	baseline	1
870	2	baseline	1
967	2	baseline	1
830	2	baseline	1
757	2	baseline	1
768	2	baseline	1
994	2	baseline	1
943	2	baseline	1
746	2	baseline	1
762	2	baseline	1
816	2	baseline	1
838	2	baseline	1
757	2	baseline	1
690	2	baseline	1
668	2	baseline	1
574	2	baseline	1
593	2	baseline	1
576	2	baseline	1
646	2	baseline	1
997	2	baseline	1
725	2	baseline	1
727	2	baseline	1
746	2	baseline	1
967	2	baseline	1
913	2	baseline	1
770	2	baseline	1
830	2	baseline	1
867	2	baseline	1
765	2	baseline	1
935	2	baseline	1
838	2	baseline	1
927	2	baseline	1
814	2	baseline	1
975	2	baseline	1
935	2	baseline	1
951	2	baseline	1
846	2	baseline	1
770	2	baseline	1
878	2	baseline	1
1018	2	baseline	1
954	2	baseline	1
827	2	baseline	1
832	2	baseline	1
1013	2	baseline	1
983	2	baseline	1
911	2	baseline	1
946	2	baseline	1
822	2	baseline	1
908	2	baseline	1
725	2	baseline	1
638	2	baseline	1
655	2	baseline	1
1088	2	baseline	1
800	2	baseline	1
746	2	baseline	1
983	2	baseline	1
1056	2	baseline	1
911	2	baseline	1
843	2	baseline	1
838	2	baseline	1
800	2	baseline	1
770	2	baseline	1
827	2	baseline	1
1140	2	baseline	1
1051	2	baseline	1
905	2	baseline	1
838	2	baseline	1
870	2	baseline	1
951	2	baseline	1
884	2	baseline	1
894	2	baseline	1
832	2	baseline	1
886	2	baseline	1
873	2	baseline	1
902	2	baseline	1
795	2	baseline	1
940	2	baseline	1
905	2	baseline	1
886	2	baseline	1
876	2	baseline	1
835	2	baseline	1
776	2	baseline	1
835	2	baseline	1
924	2	baseline	1
940	2	baseline	1
819	2	baseline	1
859	2	baseline	1
884	2	baseline	1
886	2	baseline	1
908	2	baseline	1
822	2	baseline	1
954	2	baseline	1
986	2	baseline	1
854	2	baseline	1
859	2	baseline	1
1107	2	baseline	1
1096	2	baseline	1
937	2	baseline	1
946	2	baseline	1
956	2	baseline	1
954	2	baseline	1
902	2	baseline	1
1061	2	baseline	1
1034	2	baseline	1
954	2	baseline	1
916	2	baseline	1
908	2	baseline	1
870	2	baseline	1
889	2	baseline	1
827	2	baseline	1
962	2	baseline	1
1086	2	baseline	1
943	2	baseline	1
846	2	baseline	1
738	2	baseline	1
717	2	baseline	1
652	2	baseline	1
595	2	baseline	1
593	2	baseline	1
681	2	baseline	1
1169	2	baseline	1
1002	2	baseline	1
706	2	baseline	1
714	2	baseline	1
878	2	baseline	1
827	2	baseline	1
717	2	baseline	1
835	2	baseline	1
954	2	baseline	1
762	2	baseline	1
878	2	baseline	1
811	2	baseline	1
978	2	baseline	1
832	2	baseline	1
838	2	baseline	1
808	2	baseline	1
835	2	baseline	1
843	2	baseline	1
773	2	baseline	1
900	2	baseline	1
776	2	baseline	1
719	2	baseline	1
781	2	baseline	1
684	2	baseline	1
695	2	baseline	1
681	2	baseline	1
671	2	baseline	1
1013	2	baseline	1
808	2	baseline	1
843	2	baseline	1
722	2	baseline	1
954	2	baseline	1
830	2	baseline	1
800	2	baseline	1
819	2	baseline	1
762	2	baseline	1
797	2	baseline	1
851	2	baseline	1
768	2	baseline	1
789	2	baseline	1
800	2	baseline	1
768	2	baseline	1
730	2	baseline	1
803	2	baseline	1
805	2	baseline	1
886	2	baseline	1
924	2	baseline	1
894	2	baseline	1
921	2	baseline	1
884	2	baseline	1
784	2	baseline	1
708	2	baseline	1
770	2	baseline	1
867	2	baseline	1
857	2	baseline	1
719	2	baseline	1
690	2	baseline	1
746	2	baseline	1
800	2	baseline	1
859	2	baseline	1
738	2	baseline	1
897	2	baseline	1
892	2	baseline	1
889	2	baseline	1
881	2	baseline	1
754	2	baseline	1
822	2	baseline	1
916	2	baseline	1
981	2	baseline	1
889	2	baseline	1
787	2	baseline	1
811	2	baseline	1
857	2	baseline	1
849	2	baseline	1
730	2	baseline	1
824	2	baseline	1
827	2	baseline	1
827	2	baseline	1
779	2	baseline	1
762	2	baseline	1
703	2	baseline	1
695	2	baseline	1
657	2	baseline	1
665	2	baseline	1
671	2	baseline	1
638	2	baseline	1
684	2	baseline	1
851	2	baseline	1
714	2	baseline	1
840	2	baseline	1
768	2	baseline	1
708	2	baseline	1
752	2	baseline	1
824	2	baseline	1
765	2	baseline	1
671	2	baseline	1
752	2	baseline	1
822	2	baseline	1
735	2	baseline	1
811	2	baseline	1
999	2	baseline	1
970	2	baseline	1
924	2	baseline	1
970	2	baseline	1
832	2	baseline	1
781	2	baseline	1
835	2	baseline	1
738	2	baseline	1
814	2	baseline	1
1024	2	baseline	1
1013	2	baseline	1
940	2	baseline	1
962	2	baseline	1
816	2	baseline	1
843	2	baseline	1
900	2	baseline	1
757	2	baseline	1
873	2	baseline	1
1032	2	baseline	1
897	2	baseline	1
819	2	baseline	1
921	2	baseline	1
795	2	baseline	1
1037	2	baseline	1
989	2	baseline	1
900	2	baseline	1
994	2	baseline	1
787	2	baseline	1
803	2	baseline	1
865	2	baseline	1
768	2	baseline	1
1010	2	baseline	1
1008	2	baseline	1
830	2	baseline	1
956	2	baseline	1
892	2	baseline	1
921	2	baseline	1
913	2	baseline	1
781	2	baseline	1
889	2	baseline	1
951	2	baseline	1
867	2	baseline	1
752	2	baseline	1
927	2	baseline	1
859	2	baseline	1
741	2	baseline	1
911	2	baseline	1
900	2	baseline	1
805	2	baseline	1
902	2	baseline	1
1018	2	baseline	1
908	2	baseline	1
859	2	baseline	1
970	2	baseline	1
951	2	baseline	1
797	2	baseline	1
921	2	baseline	1
849	2	baseline	1
770	2	baseline	1
862	2	baseline	1
905	2	baseline	1
919	2	baseline	1
811	2	baseline	1
1002	2	baseline	1
962	2	baseline	1
787	2	baseline	1
867	2	baseline	1
886	2	baseline	1
789	2	baseline	1
800	2	baseline	1
1016	2	baseline	1
1026	2	baseline	1
827	2	baseline	1
1024	2	baseline	1
981	2	baseline	1
830	2	baseline	1
878	2	baseline	1
1010	2	baseline	1
819	2	baseline	1
832	2	baseline	1
997	2	baseline	1
991	2	baseline	1
814	2	baseline	1
981	2	baseline	1
921	2	baseline	1
876	2	baseline	1
897	2	baseline	1
851	2	baseline	1
765	2	baseline	1
789	2	baseline	1
827	2	baseline	1
690	2	baseline	1
636	2	baseline	1
730	2	baseline	1
1272	2	baseline	1
835	2	baseline	1
878	2	baseline	1
738	2	baseline	1
625	2	baseline	1
609	2	baseline	1
595	2	baseline	1
620	2	baseline	1
587	2	baseline	1
652	2	baseline	1
725	2	baseline	1
1021	2	baseline	1
690	2	baseline	1
779	2	baseline	1
789	2	baseline	1
646	2	baseline	1
687	2	baseline	1
711	2	baseline	1
708	2	baseline	1
719	2	baseline	1
1045	2	baseline	1
892	2	baseline	1
754	2	baseline	1
789	2	baseline	1
752	2	baseline	1
727	2	baseline	1
625	2	baseline	1
582	2	baseline	1
598	2	baseline	1
566	2	baseline	1
590	2	baseline	1
593	2	baseline	1
533	2	baseline	1
622	2	baseline	1
1013	2	baseline	1
703	2	baseline	1
695	2	baseline	1
641	2	baseline	1
593	2	baseline	1
625	2	baseline	1
620	2	baseline	1
598	2	baseline	1
606	2	baseline	1
665	2	baseline	1
609	2	baseline	1
595	2	baseline	1
587	2	baseline	1
563	2	baseline	1
617	2	baseline	1
568	2	baseline	1
622	2	baseline	1
641	2	baseline	1
700	2	baseline	1
655	2	baseline	1
603	2	baseline	1
611	2	baseline	1
690	2	baseline	1
636	2	baseline	1
622	2	baseline	1
555	2	baseline	1
598	2	baseline	1
528	2	baseline	1
536	2	baseline	1
536	2	baseline	1
531	2	baseline	1
641	2	baseline	1
633	2	baseline	1
660	2	baseline	1
827	2	baseline	1
832	2	baseline	1
789	2	baseline	1
719	2	baseline	1
770	2	baseline	1
706	2	baseline	1
617	2	baseline	1
671	2	baseline	1
1043	2	baseline	1
862	2	baseline	1
795	2	baseline	1
779	2	baseline	1
843	2	baseline	1
752	2	baseline	1
819	2	baseline	1
832	2	baseline	1
779	2	baseline	1
787	2	baseline	1
746	2	baseline	1
760	2	baseline	1
741	2	baseline	1
703	2	baseline	1
822	2	baseline	1
792	2	baseline	1
681	2	baseline	1
655	2	baseline	1
649	2	baseline	1
595	2	baseline	1
539	2	baseline	1
598	2	baseline	1
560	2	baseline	1
611	2	baseline	1
625	2	baseline	1
1056	2	baseline	1
792	2	baseline	1
876	2	baseline	1
781	2	baseline	1
657	2	baseline	1
633	2	baseline	1
606	2	baseline	1
584	2	baseline	1
571	2	baseline	1
617	2	baseline	1
539	2	baseline	1
563	2	baseline	1
593	2	baseline	1
698	2	baseline	1
814	2	baseline	1
1123	2	baseline	1
921	2	baseline	1
900	2	baseline	1
959	2	baseline	1
929	2	baseline	1
989	2	baseline	1
776	2	baseline	1
665	2	baseline	1
665	2	baseline	1
576	2	baseline	1
644	2	baseline	1
620	2	baseline	1
1237	2	baseline	1
1064	2	baseline	1
1053	2	baseline	1
1021	2	baseline	1
1018	2	baseline	1
948	2	baseline	1
981	2	baseline	1
916	2	baseline	1
1043	2	baseline	1
1021	2	baseline	1
913	2	baseline	1
708	2	baseline	1
738	2	baseline	1
1220	2	baseline	1
1040	2	baseline	1
956	2	baseline	1
913	2	baseline	1
881	2	baseline	1
873	2	baseline	1
690	2	baseline	1
708	2	baseline	1
725	2	baseline	1
1037	2	baseline	1
902	2	baseline	1
832	2	baseline	1
722	2	baseline	1
725	2	baseline	1
636	2	baseline	1
638	2	baseline	1
552	2	baseline	1
625	2	baseline	1
552	2	baseline	1
549	2	baseline	1
617	2	baseline	1
504	2	baseline	1
708	2	baseline	1
1037	2	baseline	1
784	2	baseline	1
819	2	baseline	1
811	2	baseline	1
878	2	baseline	1
840	2	baseline	1
854	2	baseline	1
835	2	baseline	1
781	2	baseline	1
603	2	baseline	1
646	2	baseline	1
754	2	baseline	1
1010	2	baseline	1
827	2	baseline	1
889	2	baseline	1
867	2	baseline	1
843	2	baseline	1
881	2	baseline	1
752	2	baseline	1
722	2	baseline	1
749	2	baseline	1
717	2	baseline	1
620	2	baseline	1
805	2	baseline	1
735	2	baseline	1
738	2	baseline	1
800	2	baseline	1
595	2	baseline	1
638	2	baseline	1
579	2	baseline	1
609	2	baseline	1
601	2	baseline	1
544	2	baseline	1
566	2	baseline	1
671	2	baseline	1
717	2	baseline	1
733	2	baseline	1
789	2	baseline	1
703	2	baseline	1
676	2	baseline	1
671	2	baseline	1
849	2	baseline	1
628	2	baseline	1
789	2	baseline	1
1083	2	baseline	1
832	2	baseline	1
881	2	baseline	1
830	2	baseline	1
681	2	baseline	1
741	2	baseline	1
867	2	baseline	1
1137	2	baseline	1
811	2	baseline	1
886	2	baseline	1
698	2	baseline	1
757	2	baseline	1
703	2	baseline	1
1096	2	baseline	1
964	2	baseline	1
962	2	baseline	1
954	2	baseline	1
913	2	baseline	1
816	2	baseline	1
843	2	baseline	1
881	2	baseline	1
913	2	baseline	1
967	2	baseline	1
892	2	baseline	1
795	2	baseline	1
752	2	baseline	1
814	2	baseline	1
687	2	baseline	1
657	2	baseline	1
614	2	baseline	1
587	2	baseline	1
622	2	baseline	1
636	2	baseline	1
638	2	baseline	1
725	2	baseline	1
700	2	baseline	1
695	2	baseline	1
708	2	baseline	1
727	2	baseline	1
954	2	baseline	1
849	2	baseline	1
660	2	baseline	1
638	2	baseline	1
797	2	baseline	1
956	2	baseline	1
854	2	baseline	1
784	2	baseline	1
768	2	baseline	1
681	2	baseline	1
749	2	baseline	1
937	2	baseline	1
1080	2	baseline	1
927	2	baseline	1
859	2	baseline	1
787	2	baseline	1
719	2	baseline	1
776	2	baseline	1
743	2	baseline	1
746	2	baseline	1
660	2	baseline	1
