ibi	time	condition	order
1234	post	baseline	1
727	post	baseline	1
824	post	baseline	1
862	post	baseline	1
727	post	baseline	1
609	post	baseline	1
536	post	baseline	1
267	post	baseline	1
1105	post	baseline	1
959	post	baseline	1
652	post	baseline	1
638	post	baseline	1
641	post	baseline	1
506	post	baseline	1
800	post	baseline	1
849	post	baseline	1
727	post	baseline	1
743	post	baseline	1
838	post	baseline	1
805	post	baseline	1
824	post	baseline	1
795	post	baseline	1
1625	post	baseline	1
819	post	baseline	1
849	post	baseline	1
873	post	baseline	1
824	post	baseline	1
840	post	baseline	1
676	post	baseline	1
733	post	baseline	1
1183	post	baseline	1
722	post	baseline	1
641	post	baseline	1
730	post	baseline	1
700	post	baseline	1
924	post	baseline	1
999	post	baseline	1
822	post	baseline	1
824	post	baseline	1
733	post	baseline	1
784	post	baseline	1
611	post	baseline	1
595	post	baseline	1
700	post	baseline	1
566	post	baseline	1
741	post	baseline	1
975	post	baseline	1
1032	post	baseline	1
962	post	baseline	1
948	post	baseline	1
867	post	baseline	1
779	post	baseline	1
714	post	baseline	1
725	post	baseline	1
690	post	baseline	1
633	post	baseline	1
620	post	baseline	1
660	post	baseline	1
655	post	baseline	1
752	post	baseline	1
692	post	baseline	1
830	post	baseline	1
1026	post	baseline	1
935	post	baseline	1
892	post	baseline	1
849	post	baseline	1
760	post	baseline	1
803	post	baseline	1
1167	post	baseline	1
725	post	baseline	1
660	post	baseline	1
676	post	baseline	1
706	post	baseline	1
1061	post	baseline	1
900	post	baseline	1
894	post	baseline	1
854	post	baseline	1
792	post	baseline	1
757	post	baseline	1
754	post	baseline	1
690	post	baseline	1
679	post	baseline	1
652	post	baseline	1
687	post	baseline	1
673	post	baseline	1
676	post	baseline	1
808	post	baseline	1
800	post	baseline	1
892	post	baseline	1
822	post	baseline	1
776	post	baseline	1
762	post	baseline	1
733	post	baseline	1
684	post	baseline	1
649	post	baseline	1
665	post	baseline	1
646	post	baseline	1
663	post	baseline	1
657	post	baseline	1
760	post	baseline	1
900	post	baseline	1
897	post	baseline	1
816	post	baseline	1
765	post	baseline	1
698	post	baseline	1
714	post	baseline	1
620	post	baseline	1
633	post	baseline	1
528	post	baseline	1
768	post	baseline	1
644	post	baseline	1
649	post	baseline	1
673	post	baseline	1
738	post	baseline	1
814	post	baseline	1
956	post	baseline	1
897	post	baseline	1
808	post	baseline	1
808	post	baseline	1
741	post	baseline	1
730	post	baseline	1
695	post	baseline	1
711	post	baseline	1
663	post	baseline	1
679	post	baseline	1
722	post	baseline	1
1059	post	baseline	1
929	post	baseline	1
865	post	baseline	1
838	post	baseline	1
811	post	baseline	1
784	post	baseline	1
765	post	baseline	1
673	post	baseline	1
1218	post	baseline	1
730	post	baseline	1
630	post	baseline	1
692	post	baseline	1
711	post	baseline	1
1010	post	baseline	1
876	post	baseline	1
822	post	baseline	1
805	post	baseline	1
787	post	baseline	1
765	post	baseline	1
711	post	baseline	1
665	post	baseline	1
668	post	baseline	1
638	post	baseline	1
649	post	baseline	1
690	post	baseline	1
695	post	baseline	1
1072	post	baseline	1
900	post	baseline	1
811	post	baseline	1
779	post	baseline	1
784	post	baseline	1
717	post	baseline	1
698	post	baseline	1
673	post	baseline	1
676	post	baseline	1
676	post	baseline	1
679	post	baseline	1
706	post	baseline	1
970	post	baseline	1
999	post	baseline	1
927	post	baseline	1
857	post	baseline	1
797	post	baseline	1
752	post	baseline	1
746	post	baseline	1
1202	post	baseline	1
679	post	baseline	1
641	post	baseline	1
655	post	baseline	1
671	post	baseline	1
711	post	baseline	1
1013	post	baseline	1
889	post	baseline	1
830	post	baseline	1
