IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
1056	0	2	15:33:18
1080	0	2	15:33:18
1026	0	2	15:33:18
1026	0	2	15:33:18
1105	0	2	15:33:18
1024	0	2	15:33:18
964	0	2	15:33:18
1070	0	2	15:33:18
1072	0	2	15:33:18
1107	0	2	15:33:18
1051	0	2	15:33:18
999	0	2	15:33:18
1086	0	2	15:33:18
1002	0	2	15:33:18
1067	0	2	15:33:18
1091	0	2	15:33:18
1029	0	2	15:33:18
946	0	2	15:33:18
1024	0	2	15:33:18
1059	0	2	15:33:18
978	0	2	15:33:18
1026	0	2	15:33:18
1051	0	2	15:33:18
1037	0	2	15:33:18
1072	0	2	15:33:18
997	0	2	15:33:18
975	0	2	15:33:18
1018	0	2	15:33:18
1010	0	2	15:33:18
1016	0	2	15:33:18
1008	0	2	15:33:18
1078	0	2	15:33:18
1083	0	2	15:33:18
1096	0	2	15:33:18
1067	0	2	15:33:18
1075	0	2	15:33:18
1016	0	2	15:33:18
1105	0	2	15:33:18
1096	0	2	15:33:18
1056	0	2	15:33:18
1118	0	2	15:33:18
1110	0	2	15:33:18
1129	0	2	15:33:18
1118	0	2	15:33:18
1142	0	2	15:33:18
1137	0	2	15:33:18
1102	0	2	15:33:18
1132	0	2	15:33:18
1142	0	2	15:33:18
1080	0	2	15:33:18
1105	0	2	15:33:18
1110	0	2	15:33:18
1043	0	2	15:33:18
1099	0	2	15:33:18
1086	0	2	15:33:18
1102	0	2	15:33:18
1034	0	2	15:33:18
1072	0	2	15:33:18
1072	0	2	15:33:18
1072	0	2	15:33:18
1075	0	2	15:33:18
1078	0	2	15:33:18
1094	0	2	15:33:18
1059	0	2	15:33:18
1086	0	2	15:33:18
1115	0	2	15:33:18
1107	0	2	15:33:18
1078	0	2	15:33:18
1040	0	2	15:33:18
1010	0	2	15:33:18
975	0	2	15:33:18
1016	0	2	15:33:18
1034	0	2	15:33:18
1045	0	2	15:33:18
1107	0	2	15:33:18
1129	0	2	15:33:18
1134	0	2	15:33:18
1110	0	2	15:33:18
1126	0	2	15:33:18
1118	0	2	15:33:18
1080	0	2	15:33:18
1129	0	2	15:33:18
1115	0	2	15:33:18
1102	0	2	15:33:18
1110	0	2	15:33:18
1099	0	2	15:33:18
983	0	2	15:33:18
1008	0	2	15:33:18
1045	0	2	15:33:18
1105	0	2	15:33:18
1105	0	2	15:33:18
1107	0	2	15:33:18
1132	0	2	15:33:18
1140	0	2	15:33:18
1142	0	2	15:33:18
1145	0	2	15:33:18
1148	0	2	15:33:18
1140	0	2	15:33:18
1140	0	2	15:33:18
1156	0	2	15:33:18
1150	0	2	15:33:18
1132	0	2	15:33:18
1142	0	2	15:33:18
1121	0	2	15:33:18
1075	0	2	15:33:18
1115	0	2	15:33:18
1129	0	2	15:33:18
1123	0	2	15:33:18
1110	0	2	15:33:18
1140	0	2	15:33:18
1132	0	2	15:33:18
1107	0	2	15:33:18
1126	0	2	15:33:18
1123	0	2	15:33:18
1091	0	2	15:33:18
1121	0	2	15:33:18
1105	0	2	15:33:18
1072	0	2	15:33:18
