IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
873	1	2	17:00:15
1255	1	2	17:00:15
644	1	2	17:00:15
1956	1	2	17:00:15
1649	1	2	17:00:15
7141	1	2	17:00:15
1891	1	2	17:00:15
2622	1	2	17:00:15
1921	1	2	17:00:15
1533	1	2	17:00:15
1132	1	2	17:00:15
1802	1	2	17:00:15
7992	1	2	17:00:15
4228	1	2	17:00:15
4653	1	2	17:00:15
733	1	2	17:00:15
1026	1	2	17:00:15
1059	1	2	17:00:15
943	1	2	17:00:15
1016	1	2	17:00:15
8084	1	2	17:00:15
4141	1	2	17:00:15
2341	1	2	17:00:15
4600	1	2	17:00:15
4637	1	2	17:00:15
8084	1	2	17:00:15
808	1	2	17:06:47
835	1	2	17:06:47
878	1	2	17:06:47
902	1	2	17:06:47
929	1	2	17:06:47
954	1	2	17:06:47
929	1	2	17:06:47
937	1	2	17:06:47
1008	1	2	17:06:47
884	1	2	17:06:47
989	1	2	17:06:47
937	1	2	17:06:47
867	1	2	17:06:47
921	1	2	17:06:47
994	1	2	17:06:47
978	1	2	17:06:47
983	1	2	17:06:47
1026	1	2	17:06:47
919	1	2	17:06:47
902	1	2	17:06:47
865	1	2	17:06:47
808	1	2	17:06:47
967	1	2	17:06:47
989	1	2	17:06:47
1172	1	2	17:06:47
919	1	2	17:06:47
1018	1	2	17:06:47
924	1	2	17:06:47
760	1	2	17:06:47
620	1	2	17:06:47
598	1	2	17:06:47
978	1	2	17:06:47
1727	1	2	17:06:47
867	1	2	17:06:47
908	1	2	17:06:47
951	1	2	17:06:47
964	1	2	17:06:47
1005	1	2	17:06:47
967	1	2	17:06:47
681	1	2	17:06:47
1309	1	2	17:06:47
1864	1	2	17:06:47
773	1	2	17:06:47
840	1	2	17:06:47
940	1	2	17:06:47
999	1	2	17:06:47
1032	1	2	17:06:47
1013	1	2	17:06:47
1024	1	2	17:06:47
415	1	2	17:06:47
628	1	2	17:06:47
908	1	2	17:06:47
940	1	2	17:06:47
959	1	2	17:06:47
1552	1	2	17:06:47
911	1	2	17:06:47
908	1	2	17:06:47
986	1	2	17:06:47
1040	1	2	17:06:47
921	1	2	17:06:47
1905	1	2	17:06:47
937	1	2	17:06:47
897	1	2	17:06:47
889	1	2	17:06:47
876	1	2	17:06:47
779	1	2	17:06:47
983	1	2	17:06:47
1010	1	2	17:06:47
1040	1	2	17:06:47
1183	1	2	17:06:47
921	1	2	17:06:47
981	1	2	17:06:47
862	1	2	17:06:47
1759	1	2	17:06:47
956	1	2	17:06:47
539	1	2	17:06:47
762	1	2	17:06:47
889	1	2	17:06:47
932	1	2	17:06:47
1032	1	2	17:06:47
1026	1	2	17:06:47
973	1	2	17:06:47
975	1	2	17:06:47
924	1	2	17:06:47
951	1	2	17:06:47
814	1	2	17:06:47
873	1	2	17:06:47
770	1	2	17:06:47
749	1	2	17:06:47
