ibi	time	condition	order
913	2	baseline	1
1247	2	baseline	1
1129	2	baseline	1
1034	2	baseline	1
1078	2	baseline	1
1177	2	baseline	1
1088	2	baseline	1
1016	2	baseline	1
1059	2	baseline	1
1086	2	baseline	1
1026	2	baseline	1
940	2	baseline	1
973	2	baseline	1
1105	2	baseline	1
1107	2	baseline	1
1010	2	baseline	1
991	2	baseline	1
1091	2	baseline	1
1140	2	baseline	1
1110	2	baseline	1
1010	2	baseline	1
1010	2	baseline	1
832	2	baseline	1
859	2	baseline	1
1005	2	baseline	1
1193	2	baseline	1
1132	2	baseline	1
1034	2	baseline	1
913	2	baseline	1
843	2	baseline	1
927	2	baseline	1
1156	2	baseline	1
1105	2	baseline	1
1061	2	baseline	1
967	2	baseline	1
886	2	baseline	1
867	2	baseline	1
1115	2	baseline	1
1013	2	baseline	1
1021	2	baseline	1
951	2	baseline	1
1002	2	baseline	1
1377	2	baseline	1
811	2	baseline	1
835	2	baseline	1
908	2	baseline	1
814	2	baseline	1
1204	2	baseline	1
1175	2	baseline	1
1099	2	baseline	1
948	2	baseline	1
897	2	baseline	1
1164	2	baseline	1
1177	2	baseline	1
1134	2	baseline	1
983	2	baseline	1
916	2	baseline	1
1075	2	baseline	1
1215	2	baseline	1
1134	2	baseline	1
1070	2	baseline	1
973	2	baseline	1
908	2	baseline	1
983	2	baseline	1
1226	2	baseline	1
1210	2	baseline	1
1086	2	baseline	1
1008	2	baseline	1
900	2	baseline	1
897	2	baseline	1
1018	2	baseline	1
1212	2	baseline	1
1172	2	baseline	1
1078	2	baseline	1
956	2	baseline	1
924	2	baseline	1
1094	2	baseline	1
1134	2	baseline	1
1099	2	baseline	1
1142	2	baseline	1
876	2	baseline	1
948	2	baseline	1
1034	2	baseline	1
878	2	baseline	1
889	2	baseline	1
1034	2	baseline	1
924	2	baseline	1
840	2	baseline	1
849	2	baseline	1
1075	2	baseline	1
1167	2	baseline	1
1115	2	baseline	1
1078	2	baseline	1
967	2	baseline	1
867	2	baseline	1
854	2	baseline	1
940	2	baseline	1
1220	2	baseline	1
