ibi	time	condition	order
997	post	baseline	1
1024	post	baseline	1
1150	post	baseline	1
994	post	baseline	1
983	post	baseline	1
711	post	baseline	1
1323	post	baseline	1
1080	post	baseline	1
1080	post	baseline	1
1086	post	baseline	1
1075	post	baseline	1
1075	post	baseline	1
1094	post	baseline	1
1056	post	baseline	1
1026	post	baseline	1
1064	post	baseline	1
1080	post	baseline	1
1080	post	baseline	1
1118	post	baseline	1
1121	post	baseline	1
1110	post	baseline	1
1096	post	baseline	1
603	post	baseline	1
463	post	baseline	1
1051	post	baseline	1
1048	post	baseline	1
1059	post	baseline	1
1056	post	baseline	1
1096	post	baseline	1
1113	post	baseline	1
1105	post	baseline	1
1113	post	baseline	1
1013	post	baseline	1
1045	post	baseline	1
1083	post	baseline	1
1056	post	baseline	1
1067	post	baseline	1
1096	post	baseline	1
1096	post	baseline	1
1064	post	baseline	1
1048	post	baseline	1
1037	post	baseline	1
1045	post	baseline	1
824	post	baseline	1
1269	post	baseline	1
1156	post	baseline	1
1142	post	baseline	1
1078	post	baseline	1
1045	post	baseline	1
1045	post	baseline	1
1048	post	baseline	1
1037	post	baseline	1
1094	post	baseline	1
1078	post	baseline	1
1072	post	baseline	1
1053	post	baseline	1
1086	post	baseline	1
1061	post	baseline	1
1078	post	baseline	1
1078	post	baseline	1
1083	post	baseline	1
1053	post	baseline	1
1051	post	baseline	1
1053	post	baseline	1
1088	post	baseline	1
1102	post	baseline	1
1099	post	baseline	1
1140	post	baseline	1
1113	post	baseline	1
1105	post	baseline	1
1102	post	baseline	1
1099	post	baseline	1
1110	post	baseline	1
1140	post	baseline	1
1110	post	baseline	1
1094	post	baseline	1
1067	post	baseline	1
1080	post	baseline	1
1075	post	baseline	1
1121	post	baseline	1
1091	post	baseline	1
1091	post	baseline	1
1024	post	baseline	1
482	post	baseline	1
690	post	baseline	1
1091	post	baseline	1
1086	post	baseline	1
1059	post	baseline	1
1102	post	baseline	1
1056	post	baseline	1
1080	post	baseline	1
1070	post	baseline	1
1056	post	baseline	1
1064	post	baseline	1
1053	post	baseline	1
1021	post	baseline	1
1018	post	baseline	1
1034	post	baseline	1
1064	post	baseline	1
1059	post	baseline	1
1061	post	baseline	1
1053	post	baseline	1
1037	post	baseline	1
1032	post	baseline	1
1034	post	baseline	1
1005	post	baseline	1
1021	post	baseline	1
1024	post	baseline	1
1072	post	baseline	1
1051	post	baseline	1
1064	post	baseline	1
1024	post	baseline	1
1070	post	baseline	1
1096	post	baseline	1
1118	post	baseline	1
1110	post	baseline	1
1083	post	baseline	1
1088	post	baseline	1
1067	post	baseline	1
1043	post	baseline	1
1037	post	baseline	1
1075	post	baseline	1
1105	post	baseline	1
1105	post	baseline	1
1102	post	baseline	1
1107	post	baseline	1
1110	post	baseline	1
1134	post	baseline	1
1121	post	baseline	1
1140	post	baseline	1
1067	post	baseline	1
1024	post	baseline	1
1118	post	baseline	1
1105	post	baseline	1
1061	post	baseline	1
1059	post	baseline	1
1037	post	baseline	1
1072	post	baseline	1
1096	post	baseline	1
1107	post	baseline	1
1113	post	baseline	1
1113	post	baseline	1
1086	post	baseline	1
1072	post	baseline	1
1048	post	baseline	1
1142	post	baseline	1
1121	post	baseline	1
1156	post	baseline	1
1132	post	baseline	1
1123	post	baseline	1
1080	post	baseline	1
1096	post	baseline	1
1126	post	baseline	1
1126	post	baseline	1
1113	post	baseline	1
1099	post	baseline	1
1086	post	baseline	1
1080	post	baseline	1
1059	post	baseline	1
1096	post	baseline	1
1083	post	baseline	1
1118	post	baseline	1
1099	post	baseline	1
1088	post	baseline	1
1064	post	baseline	1
1051	post	baseline	1
1072	post	baseline	1
1094	post	baseline	1
1067	post	baseline	1
1096	post	baseline	1
1067	post	baseline	1
1096	post	baseline	1
1010	post	baseline	1
1053	post	baseline	1
1064	post	baseline	1
1959	post	baseline	1
1150	post	baseline	1
1051	post	baseline	1
986	post	baseline	1
991	post	baseline	1
1018	post	baseline	1
1026	post	baseline	1
1070	post	baseline	1
1064	post	baseline	1
1121	post	baseline	1
1088	post	baseline	1
1091	post	baseline	1
1072	post	baseline	1
1075	post	baseline	1
1088	post	baseline	1
1078	post	baseline	1
1102	post	baseline	1
1072	post	baseline	1
1051	post	baseline	1
1032	post	baseline	1
1070	post	baseline	1
2005	post	baseline	1
1169	post	baseline	1
1061	post	baseline	1
1070	post	baseline	1
1032	post	baseline	1
1040	post	baseline	1
1086	post	baseline	1
1070	post	baseline	1
1110	post	baseline	1
1110	post	baseline	1
1115	post	baseline	1
1142	post	baseline	1
1118	post	baseline	1
1118	post	baseline	1
1061	post	baseline	1
1080	post	baseline	1
1072	post	baseline	1
1096	post	baseline	1
1064	post	baseline	1
1094	post	baseline	1
1059	post	baseline	1
1080	post	baseline	1
1021	post	baseline	1
1078	post	baseline	1
1043	post	baseline	1
1083	post	baseline	1
1088	post	baseline	1
1040	post	baseline	1
1067	post	baseline	1
1078	post	baseline	1
