IBI	days_since_instruction	weekly_in_lab_sessions_completed	session_start_time
867	0	2	17:29:45
894	0	2	17:29:45
876	0	2	17:29:45
881	0	2	17:29:45
843	0	2	17:29:45
840	0	2	17:29:45
840	0	2	17:29:45
854	0	2	17:29:45
827	0	2	17:29:45
843	0	2	17:29:45
854	0	2	17:29:45
851	0	2	17:29:45
870	0	2	17:29:45
835	0	2	17:29:45
822	0	2	17:29:45
814	0	2	17:29:45
816	0	2	17:29:45
787	0	2	17:29:45
784	0	2	17:29:45
762	0	2	17:29:45
762	0	2	17:29:45
787	0	2	17:29:45
795	0	2	17:29:45
765	0	2	17:29:45
770	0	2	17:29:45
803	0	2	17:29:45
805	0	2	17:29:45
827	0	2	17:29:45
830	0	2	17:29:45
824	0	2	17:29:45
835	0	2	17:29:45
827	0	2	17:29:45
830	0	2	17:29:45
827	0	2	17:29:45
814	0	2	17:29:45
800	0	2	17:29:45
830	0	2	17:29:45
797	0	2	17:29:45
795	0	2	17:29:45
787	0	2	17:29:45
781	0	2	17:29:45
816	0	2	17:29:45
814	0	2	17:29:45
830	0	2	17:29:45
838	0	2	17:29:45
822	0	2	17:29:45
854	0	2	17:29:45
838	0	2	17:29:45
854	0	2	17:29:45
843	0	2	17:29:45
835	0	2	17:29:45
814	0	2	17:29:45
843	0	2	17:29:45
843	0	2	17:29:45
832	0	2	17:29:45
808	0	2	17:29:45
819	0	2	17:29:45
816	0	2	17:29:45
824	0	2	17:29:45
814	0	2	17:29:45
797	0	2	17:29:45
805	0	2	17:29:45
849	0	2	17:29:45
824	0	2	17:29:45
827	0	2	17:29:45
805	0	2	17:29:45
808	0	2	17:29:45
838	0	2	17:29:45
843	0	2	17:29:45
832	0	2	17:29:45
830	0	2	17:29:45
819	0	2	17:29:45
816	0	2	17:29:45
824	0	2	17:29:45
838	0	2	17:29:45
816	0	2	17:29:45
795	0	2	17:29:45
805	0	2	17:29:45
816	0	2	17:29:45
840	0	2	17:29:45
843	0	2	17:29:45
824	0	2	17:29:45
822	0	2	17:29:45
835	0	2	17:29:45
832	0	2	17:29:45
827	0	2	17:29:45
811	0	2	17:29:45
805	0	2	17:29:45
832	0	2	17:29:45
835	0	2	17:29:45
840	0	2	17:29:45
854	0	2	17:29:45
857	0	2	17:29:45
832	0	2	17:29:45
792	0	2	17:29:45
835	0	2	17:29:45
830	0	2	17:29:45
838	0	2	17:29:45
805	0	2	17:29:45
792	0	2	17:29:45
814	0	2	17:29:45
803	0	2	17:29:45
819	0	2	17:29:45
832	0	2	17:29:45
805	0	2	17:29:45
819	0	2	17:29:45
808	0	2	17:29:45
814	0	2	17:29:45
832	0	2	17:29:45
808	0	2	17:29:45
797	0	2	17:29:45
811	0	2	17:29:45
803	0	2	17:29:45
816	0	2	17:29:45
800	0	2	17:29:45
800	0	2	17:29:45
814	0	2	17:29:45
830	0	2	17:29:45
840	0	2	17:29:45
832	0	2	17:29:45
819	0	2	17:29:45
857	0	2	17:29:45
857	0	2	17:29:45
857	0	2	17:29:45
819	0	2	17:29:45
800	0	2	17:29:45
840	0	2	17:29:45
822	0	2	17:29:45
830	0	2	17:29:45
824	0	2	17:29:45
792	0	2	17:29:45
832	0	2	17:29:45
838	0	2	17:29:45
824	0	2	17:29:45
795	0	2	17:29:45
792	0	2	17:29:45
800	0	2	17:29:45
830	0	2	17:29:45
824	0	2	17:29:45
846	0	2	17:29:45
830	0	2	17:29:45
787	0	2	17:29:45
819	0	2	17:29:45
819	0	2	17:29:45
840	0	2	17:29:45
835	0	2	17:29:45
803	0	2	17:29:45
722	0	2	17:29:45
835	0	2	17:29:45
849	0	2	17:29:45
840	0	2	17:29:45
808	0	2	17:29:45
816	0	2	17:29:45
835	0	2	17:29:45
827	0	2	17:29:45
838	0	2	17:29:45
814	0	2	17:29:45
800	0	2	17:29:45
811	0	2	17:29:45
816	0	2	17:29:45
819	0	2	17:29:45
816	0	2	17:29:45
797	0	2	17:29:45
830	0	2	17:29:45
808	0	2	17:29:45
800	0	2	17:29:45
811	0	2	17:29:45
803	0	2	17:29:45
803	0	2	17:29:45
789	0	2	17:29:45
838	0	2	17:29:45
900	0	2	17:29:45
905	0	2	17:29:45
886	0	2	17:29:45
846	0	2	17:29:45
827	0	2	17:29:45
797	0	2	17:29:45
770	0	2	17:29:45
800	0	2	17:29:45
854	0	2	17:29:45
919	0	2	17:29:45
946	0	2	17:29:45
921	0	2	17:29:45
900	0	2	17:29:45
873	0	2	17:29:45
843	0	2	17:29:45
808	0	2	17:29:45
811	0	2	17:29:45
814	0	2	17:29:45
