ibi	time	condition	order
894	2	baseline	1
999	2	baseline	1
1067	2	baseline	1
913	2	baseline	1
792	2	baseline	1
835	2	baseline	1
978	2	baseline	1
1091	2	baseline	1
1075	2	baseline	1
948	2	baseline	1
876	2	baseline	1
951	2	baseline	1
1229	2	baseline	1
1150	2	baseline	1
951	2	baseline	1
884	2	baseline	1
1005	2	baseline	1
1204	2	baseline	1
1150	2	baseline	1
900	2	baseline	1
973	2	baseline	1
1118	2	baseline	1
795	2	baseline	1
544	2	baseline	1
558	2	baseline	1
902	2	baseline	1
989	2	baseline	1
967	2	baseline	1
819	2	baseline	1
892	2	baseline	1
1096	2	baseline	1
1212	2	baseline	1
1132	2	baseline	1
843	2	baseline	1
390	2	baseline	1
595	2	baseline	1
973	2	baseline	1
946	2	baseline	1
787	2	baseline	1
897	2	baseline	1
927	2	baseline	1
824	2	baseline	1
843	2	baseline	1
819	2	baseline	1
878	2	baseline	1
752	2	baseline	1
773	2	baseline	1
816	2	baseline	1
805	2	baseline	1
870	2	baseline	1
1016	2	baseline	1
911	2	baseline	1
878	2	baseline	1
943	2	baseline	1
973	2	baseline	1
849	2	baseline	1
851	2	baseline	1
967	2	baseline	1
962	2	baseline	1
849	2	baseline	1
881	2	baseline	1
940	2	baseline	1
997	2	baseline	1
827	2	baseline	1
929	2	baseline	1
983	2	baseline	1
1032	2	baseline	1
865	2	baseline	1
727	2	baseline	1
967	2	baseline	1
964	2	baseline	1
978	2	baseline	1
948	2	baseline	1
676	2	baseline	1
506	2	baseline	1
531	2	baseline	1
1048	2	baseline	1
1032	2	baseline	1
830	2	baseline	1
902	2	baseline	1
509	2	baseline	1
1522	2	baseline	1
824	2	baseline	1
916	2	baseline	1
954	2	baseline	1
981	2	baseline	1
819	2	baseline	1
916	2	baseline	1
951	2	baseline	1
967	2	baseline	1
787	2	baseline	1
862	2	baseline	1
916	2	baseline	1
967	2	baseline	1
805	2	baseline	1
865	2	baseline	1
924	2	baseline	1
975	2	baseline	1
814	2	baseline	1
886	2	baseline	1
878	2	baseline	1
929	2	baseline	1
886	2	baseline	1
770	2	baseline	1
873	2	baseline	1
975	2	baseline	1
964	2	baseline	1
830	2	baseline	1
897	2	baseline	1
921	2	baseline	1
948	2	baseline	1
800	2	baseline	1
840	2	baseline	1
956	2	baseline	1
873	2	baseline	1
886	2	baseline	1
827	2	baseline	1
846	2	baseline	1
956	2	baseline	1
932	2	baseline	1
776	2	baseline	1
881	2	baseline	1
989	2	baseline	1
805	2	baseline	1
814	2	baseline	1
908	2	baseline	1
1013	2	baseline	1
919	2	baseline	1
935	2	baseline	1
725	2	baseline	1
722	2	baseline	1
884	2	baseline	1
752	2	baseline	1
749	2	baseline	1
784	2	baseline	1
876	2	baseline	1
867	2	baseline	1
800	2	baseline	1
911	2	baseline	1
865	2	baseline	1
867	2	baseline	1
784	2	baseline	1
722	2	baseline	1
749	2	baseline	1
692	2	baseline	1
884	2	baseline	1
927	2	baseline	1
943	2	baseline	1
803	2	baseline	1
846	2	baseline	1
973	2	baseline	1
997	2	baseline	1
822	2	baseline	1
932	2	baseline	1
983	2	baseline	1
921	2	baseline	1
851	2	baseline	1
940	2	baseline	1
1018	2	baseline	1
881	2	baseline	1
1016	2	baseline	1
1086	2	baseline	1
916	2	baseline	1
854	2	baseline	1
606	2	baseline	1
240	2	baseline	1
1037	2	baseline	1
814	2	baseline	1
902	2	baseline	1
999	2	baseline	1
911	2	baseline	1
854	2	baseline	1
911	2	baseline	1
978	2	baseline	1
819	2	baseline	1
894	2	baseline	1
956	2	baseline	1
902	2	baseline	1
854	2	baseline	1
962	2	baseline	1
1202	2	baseline	1
854	2	baseline	1
908	2	baseline	1
924	2	baseline	1
962	2	baseline	1
846	2	baseline	1
876	2	baseline	1
924	2	baseline	1
897	2	baseline	1
792	2	baseline	1
835	2	baseline	1
940	2	baseline	1
921	2	baseline	1
840	2	baseline	1
913	2	baseline	1
970	2	baseline	1
884	2	baseline	1
840	2	baseline	1
927	2	baseline	1
959	2	baseline	1
897	2	baseline	1
814	2	baseline	1
857	2	baseline	1
924	2	baseline	1
943	2	baseline	1
792	2	baseline	1
876	2	baseline	1
911	2	baseline	1
924	2	baseline	1
814	2	baseline	1
846	2	baseline	1
886	2	baseline	1
919	2	baseline	1
800	2	baseline	1
827	2	baseline	1
894	2	baseline	1
973	2	baseline	1
822	2	baseline	1
876	2	baseline	1
959	2	baseline	1
911	2	baseline	1
827	2	baseline	1
814	2	baseline	1
824	2	baseline	1
878	2	baseline	1
884	2	baseline	1
797	2	baseline	1
