ibi	time	condition	order
827	post	baseline	1
865	post	baseline	1
835	post	baseline	1
894	post	baseline	1
862	post	baseline	1
851	post	baseline	1
760	post	baseline	1
849	post	baseline	1
937	post	baseline	1
808	post	baseline	1
784	post	baseline	1
560	post	baseline	1
644	post	baseline	1
800	post	baseline	1
789	post	baseline	1
811	post	baseline	1
838	post	baseline	1
752	post	baseline	1
1280	post	baseline	1
479	post	baseline	1
797	post	baseline	1
873	post	baseline	1
911	post	baseline	1
873	post	baseline	1
749	post	baseline	1
943	post	baseline	1
1118	post	baseline	1
824	post	baseline	1
970	post	baseline	1
679	post	baseline	1
625	post	baseline	1
897	post	baseline	1
795	post	baseline	1
773	post	baseline	1
431	post	baseline	1
525	post	baseline	1
916	post	baseline	1
857	post	baseline	1
921	post	baseline	1
937	post	baseline	1
935	post	baseline	1
959	post	baseline	1
981	post	baseline	1
1016	post	baseline	1
1016	post	baseline	1
954	post	baseline	1
964	post	baseline	1
997	post	baseline	1
991	post	baseline	1
892	post	baseline	1
1034	post	baseline	1
978	post	baseline	1
827	post	baseline	1
919	post	baseline	1
894	post	baseline	1
940	post	baseline	1
846	post	baseline	1
859	post	baseline	1
884	post	baseline	1
908	post	baseline	1
854	post	baseline	1
857	post	baseline	1
878	post	baseline	1
940	post	baseline	1
865	post	baseline	1
902	post	baseline	1
962	post	baseline	1
884	post	baseline	1
838	post	baseline	1
867	post	baseline	1
929	post	baseline	1
1363	post	baseline	1
442	post	baseline	1
582	post	baseline	1
746	post	baseline	1
452	post	baseline	1
450	post	baseline	1
601	post	baseline	1
865	post	baseline	1
652	post	baseline	1
684	post	baseline	1
762	post	baseline	1
765	post	baseline	1
673	post	baseline	1
830	post	baseline	1
857	post	baseline	1
948	post	baseline	1
822	post	baseline	1
867	post	baseline	1
962	post	baseline	1
1018	post	baseline	1
946	post	baseline	1
943	post	baseline	1
1010	post	baseline	1
997	post	baseline	1
940	post	baseline	1
1021	post	baseline	1
1024	post	baseline	1
973	post	baseline	1
999	post	baseline	1
1034	post	baseline	1
1040	post	baseline	1
973	post	baseline	1
999	post	baseline	1
1034	post	baseline	1
983	post	baseline	1
1218	post	baseline	1
857	post	baseline	1
951	post	baseline	1
1075	post	baseline	1
927	post	baseline	1
851	post	baseline	1
862	post	baseline	1
827	post	baseline	1
849	post	baseline	1
894	post	baseline	1
994	post	baseline	1
897	post	baseline	1
1140	post	baseline	1
991	post	baseline	1
1034	post	baseline	1
1056	post	baseline	1
1043	post	baseline	1
1002	post	baseline	1
924	post	baseline	1
940	post	baseline	1
989	post	baseline	1
1040	post	baseline	1
997	post	baseline	1
1026	post	baseline	1
1026	post	baseline	1
886	post	baseline	1
924	post	baseline	1
911	post	baseline	1
830	post	baseline	1
959	post	baseline	1
959	post	baseline	1
1129	post	baseline	1
919	post	baseline	1
954	post	baseline	1
889	post	baseline	1
1083	post	baseline	1
1032	post	baseline	1
967	post	baseline	1
959	post	baseline	1
997	post	baseline	1
1005	post	baseline	1
940	post	baseline	1
1016	post	baseline	1
1040	post	baseline	1
1021	post	baseline	1
994	post	baseline	1
954	post	baseline	1
1075	post	baseline	1
372	post	baseline	1
302	post	baseline	1
754	post	baseline	1
347	post	baseline	1
536	post	baseline	1
1048	post	baseline	1
493	post	baseline	1
692	post	baseline	1
1053	post	baseline	1
1008	post	baseline	1
668	post	baseline	1
549	post	baseline	1
1145	post	baseline	1
1821	post	baseline	1
940	post	baseline	1
676	post	baseline	1
754	post	baseline	1
717	post	baseline	1
981	post	baseline	1
876	post	baseline	1
873	post	baseline	1
927	post	baseline	1
873	post	baseline	1
911	post	baseline	1
948	post	baseline	1
940	post	baseline	1
921	post	baseline	1
951	post	baseline	1
978	post	baseline	1
970	post	baseline	1
989	post	baseline	1
1008	post	baseline	1
959	post	baseline	1
964	post	baseline	1
999	post	baseline	1
978	post	baseline	1
943	post	baseline	1
956	post	baseline	1
940	post	baseline	1
948	post	baseline	1
902	post	baseline	1
894	post	baseline	1
913	post	baseline	1
948	post	baseline	1
921	post	baseline	1
884	post	baseline	1
1053	post	baseline	1
822	post	baseline	1
905	post	baseline	1
843	post	baseline	1
789	post	baseline	1
765	post	baseline	1
746	post	baseline	1
776	post	baseline	1
800	post	baseline	1
846	post	baseline	1
819	post	baseline	1
549	post	baseline	1
267	post	baseline	1
970	post	baseline	1
964	post	baseline	1
754	post	baseline	1
1218	post	baseline	1
1382	post	baseline	1
835	post	baseline	1
819	post	baseline	1
908	post	baseline	1
765	post	baseline	1
873	post	baseline	1
967	post	baseline	1
951	post	baseline	1
1010	post	baseline	1
1008	post	baseline	1
964	post	baseline	1
908	post	baseline	1
967	post	baseline	1
973	post	baseline	1
951	post	baseline	1
1018	post	baseline	1
1008	post	baseline	1
997	post	baseline	1
1005	post	baseline	1
1021	post	baseline	1
1016	post	baseline	1
1016	post	baseline	1
983	post	baseline	1
1005	post	baseline	1
913	post	baseline	1
426	post	baseline	1
417	post	baseline	1
935	post	baseline	1
962	post	baseline	1
905	post	baseline	1
946	post	baseline	1
967	post	baseline	1
978	post	baseline	1
905	post	baseline	1
937	post	baseline	1
954	post	baseline	1
967	post	baseline	1
902	post	baseline	1
940	post	baseline	1
962	post	baseline	1
946	post	baseline	1
940	post	baseline	1
1040	post	baseline	1
999	post	baseline	1
717	post	baseline	1
854	post	baseline	1
811	post	baseline	1
792	post	baseline	1
795	post	baseline	1
816	post	baseline	1
897	post	baseline	1
946	post	baseline	1
935	post	baseline	1
943	post	baseline	1
991	post	baseline	1
991	post	baseline	1
1064	post	baseline	1
835	post	baseline	1
948	post	baseline	1
911	post	baseline	1
800	post	baseline	1
1005	post	baseline	1
711	post	baseline	1
862	post	baseline	1
983	post	baseline	1
876	post	baseline	1
954	post	baseline	1
1005	post	baseline	1
1029	post	baseline	1
973	post	baseline	1
973	post	baseline	1
1070	post	baseline	1
1013	post	baseline	1
986	post	baseline	1
1021	post	baseline	1
1013	post	baseline	1
975	post	baseline	1
1008	post	baseline	1
1032	post	baseline	1
997	post	baseline	1
1002	post	baseline	1
1029	post	baseline	1
973	post	baseline	1
1008	post	baseline	1
1010	post	baseline	1
1008	post	baseline	1
973	post	baseline	1
999	post	baseline	1
1024	post	baseline	1
1013	post	baseline	1
946	post	baseline	1
986	post	baseline	1
1018	post	baseline	1
940	post	baseline	1
1010	post	baseline	1
1021	post	baseline	1
1021	post	baseline	1
954	post	baseline	1
997	post	baseline	1
999	post	baseline	1
1008	post	baseline	1
954	post	baseline	1
997	post	baseline	1
1016	post	baseline	1
973	post	baseline	1
978	post	baseline	1
986	post	baseline	1
1013	post	baseline	1
946	post	baseline	1
1010	post	baseline	1
1088	post	baseline	1
919	post	baseline	1
997	post	baseline	1
1002	post	baseline	1
991	post	baseline	1
862	post	baseline	1
